RegionID,CountyName,2022-06-30,2023-02-28,Percent Gain
61797,Bronx County,512377.130579699,518711.9802871865,1.2363646481099444
92598,Hays County,376791.1631219824,353089.59708341816,-6.290372057077976
96488,Los Angeles County,680872.7001455436,667521.835385431,-1.9608459492146957
97189,Tulare County,295278.08606961305,296726.2226251609,0.4904314352696115
62067,Queens County,1037355.494391683,1037138.3148354836,-0.020935885274975252
84625,Cook County,184367.33032054323,181804.98105914576,-1.3898065654812775
96888,Riverside County,590344.7020806061,572999.7075980903,-2.9381130077707596
97328,Los Angeles County,448614.2636541575,435549.2688927153,-2.9123003479698095
61792,Bronx County,388189.4978851071,375377.38683622726,-3.300478533984419
62014,Kings County,681667.203367934,682273.6318873628,0.08896254894361633
84610,Cook County,351776.90074917674,340546.0523314872,-3.1926054251348757
84627,Cook County,462025.0189357518,449581.711122863,-2.693210822554859
67182,Prince William County,470932.13001744216,458204.340963565,-2.70268011940612
98325,Sacramento County,799940.9283933822,751405.1450595283,-6.067420932109846
92520,Hidalgo County,145370.36645952158,152657.74737395998,5.012975540972842
95315,Bernalillo County,252200.72600688235,253430.4481908189,0.4875966074352034
61808,Bronx County,392055.0800368769,379347.431825231,-3.241291557923598
62029,Kings County,1599829.8800394994,1581153.055689726,-1.1674256483640733
96208,Los Angeles County,785283.289548881,756779.9590927106,-3.629687634451584
69816,Mecklenburg County,360859.1185653915,355730.2326506144,-1.4212986871904976
69450,Wake County,337026.2214798066,324935.32857031724,-3.587522910354257
97318,Los Angeles County,431366.9330241256,419346.9028760664,-2.786497811455313
98848,Honolulu County,897250.2959226427,859605.2816502791,-4.195597866440737
93123,El Paso County,271909.6586409956,280820.1853204867,3.277017346138389
97004,Orange County,822838.8937931461,792562.7351895869,-3.6794758769838065
91221,Tarrant County,437021.88512541377,432021.12062468793,-1.1442823965877036
97202,Tulare County,331790.3710805632,325621.3895984605,-1.8593009381230097
91950,Fort Bend County,395882.94864707225,393375.73225227656,-0.6333226534166458
61809,Bronx County,606882.3296345085,617990.5980640285,1.8303825778235971
97751,Alameda County,906294.6114382232,834248.9271734661,-7.949477284260342
61802,Bronx County,637582.5902437977,636633.2318310026,-0.148899676265013
71067,Fulton County,281662.2647776298,280070.6481876401,-0.5650798097665888
97740,Solano County,568709.3420330208,533324.7522370041,-6.2219111206304305
92576,Williamson County,540480.611608109,485779.6670559957,-10.12079681995619
96364,Los Angeles County,830535.5170699279,803882.1220559985,-3.209181843054787
69672,Cabarrus County,396776.8714994716,394918.3714044574,-0.4683993016000976
99500,Snohomish County,1019628.3263290792,953777.3232348446,-6.458334021703271
84635,Cook County,348117.659334724,337934.3884097421,-2.925238249746598
62023,Kings County,580828.0743974841,582007.0050209176,0.2029741115142425
73221,Orange County,576945.4737833422,570736.681993243,-1.0761487995364138
61643,New York County,747237.8915126161,711840.2180585511,-4.737135771100998
61616,New York County,762919.5388292246,757265.613837067,-0.7410906005676732
87074,Johnson County,391170.3915406756,391022.0386612183,-0.03792538562874537
61806,Bronx County,578871.7264158569,588733.5340074307,1.7036257156026968
62087,Queens County,1115326.340988462,1095760.9799361725,-1.7542274698676752
67732,Virginia Beach City,370838.2988803308,370318.8030176343,-0.1400868961660695
96467,San Bernardino County,959453.9916714678,935602.7212045802,-2.4859212295668565
74242,Davidson County,418660.90091803466,411629.448409124,-1.6795101939283574
90612,Collin County,504899.3860940356,484745.5251240877,-3.991658838379797
72578,Palm Beach County,517896.8293649598,513120.5528476255,-0.922244788250759
91732,Harris County,266364.7109517813,267645.28490299376,0.4807596121260582
96545,San Diego County,841934.6296772115,793958.8617753064,-5.698277064609936
399724,Fort Bend County,391395.6894427983,385131.1389734118,-1.6005670574208097
97435,Fresno County,410662.8420912791,399248.6938525398,-2.7794450991994624
91325,Tarrant County,403855.9429714317,395751.7269279152,-2.0067096162776576
99534,King County,1478296.5988479345,1355267.9113882598,-8.322327708495935
72362,Broward County,450354.1043374644,460705.6790141364,2.2985412094557622
86026,Saint Charles County,303399.855228547,304401.2546285571,0.33005928735718726
92515,Hidalgo County,170678.89066804122,177730.87610722482,4.13172678330751
95984,Los Angeles County,591887.8698886686,587350.5859828275,-0.7665782890084571
73233,Saint Lucie County,402428.5418562133,395686.4175146281,-1.6753593844231252
97721,Contra Costa County,878239.7130199625,801169.1835733241,-8.77556870909646
70835,Walton County,390315.5877150498,383832.3827526265,-1.6610161537172208
97319,Los Angeles County,541330.9015748027,523568.5470132407,-3.281237873154663
61803,Bronx County,702586.5006166132,696529.6758753192,-0.8620753083041555
90780,Dallas County,292732.7258452345,286989.7645798965,-1.9618446310557869
62179,Queens County,685451.0975133727,677340.2744066472,-1.1832825326488328
96465,Los Angeles County,683674.7810045112,672779.5743927942,-1.5936241784008542
70825,Forsyth County,561083.5860877312,551194.5370218637,-1.7624912421375316
78085,Lake County,327172.6725501848,326422.45917482034,-0.2293019675258523
65787,Philadelphia County,159868.7884682583,158510.8238840047,-0.8494244544320351
90764,Dallas County,236858.2145732223,236682.42806662183,-0.07421592150275158
93203,Arapahoe County,514025.2459543948,497186.7541656467,-3.275810268323298
96667,San Diego County,1013782.4273562152,944661.3539895996,-6.8181368606745725
96911,Riverside County,492367.07062657486,480369.3181390885,-2.4367495722689703
62026,Kings County,2528525.3855533167,2410817.369423848,-4.655204049047368
70826,Forsyth County,608221.4243854008,596229.757828096,-1.9715955532842666
97745,Alameda County,1368119.2768540515,1244679.6996822823,-9.022574219962365
94820,Maricopa County,473646.9916055722,448137.6956801916,-5.385718980059173
92125,Brazos County,338535.7317092468,344412.03282941534,1.73579937647923
72530,Broward County,338780.165326051,349996.1691782912,3.3107026326189004
98930,Honolulu County,941218.1245022469,908036.7365296484,-3.5253664489457215
95804,Clark County,360505.8951119284,343835.0156265308,-4.624301491719485
94410,Utah County,619389.1420037864,578414.3143385369,-6.615360988197461
96590,San Diego County,777755.385511493,728650.1880791209,-6.313707156148829
96918,Riverside County,692460.5859383958,659086.4157221374,-4.819649073749233
77400,Butler County,328195.3137269775,327162.1719427351,-0.31479480084894984
91198,Johnson County,350092.82219992526,344320.00963810313,-1.6489377090186386
70832,Gwinnett County,393161.07656004425,386609.3868592791,-1.6664136129875828
67180,Prince William County,456111.9107162561,443223.8843585315,-2.825628109006384
69823,Mecklenburg County,570203.1486430205,561983.1804467019,-1.4415859007233855
72361,Broward County,405208.8386099543,417589.1735161299,3.0552973495458824
97222,Kern County,324141.33926522266,320355.85940175835,-1.1678485293006413
62020,Kings County,1293551.1119251826,1269901.0890779144,-1.8283021543748723
91744,Harris County,329793.919301912,329649.37184102065,-0.04382963190993072
84622,Cook County,168750.89740111717,160073.55936657402,-5.14209889735715
98411,Placer County,709515.755913373,664282.3240196806,-6.375254040054756
70904,Cobb County,370273.8760512956,365480.5261271668,-1.2945417525120684
95770,Clark County,400753.4029692514,388374.13948414376,-3.0889977211391195
66705,Montgomery County,491325.4045580335,475576.4004122715,-3.2054121361643984
84340,Lake County,187181.681792825,187074.0503918342,-0.05750103319934752
94940,Yuma County,249479.1620907827,251022.50944171648,0.6186277595289447
91291,Tarrant County,347283.5581879627,336924.1355467375,-2.9829867832724344
96647,San Diego County,694199.0678884158,659127.5430931015,-5.052084685448122
97167,Kings County,350590.0578152025,342465.08284027124,-2.317514371503937
93205,Arapahoe County,596403.0512777171,570203.8048944034,-4.3928759799577
96477,San Bernardino County,691125.3740941714,667541.2385554648,-3.4124250711554893
96110,Los Angeles County,641897.8137366306,641596.6543389084,-0.046917031227933226
99142,Washington County,814564.573846524,790160.9915045804,-2.9959051897758604
90638,Collin County,694991.0066454447,662112.5858052239,-4.730769251089595
97565,San Francisco County,1706210.779088989,1452970.4750571402,-14.842263754016571
91941,Harris County,374089.2315567248,374630.632092552,0.14472497205393342
71005,Henry County,305979.47478315147,303472.8929667968,-0.8191993329392688
72737,Hillsborough County,519938.7105468217,507465.4941748127,-2.3989782101222823
60565,Passaic County,485395.4194311869,490077.1301830097,0.9645148191363528
97743,Alameda County,1524278.678792413,1367647.4981444522,-10.275757499412741
93263,Douglas County,715139.328872385,687291.36790969,-3.894060896721341
62024,Kings County,1401609.5915220052,1391903.7145691114,-0.6924807743612926
66126,District of Columbia,795749.7243809967,755773.6546996358,-5.023698841046754
97118,Ventura County,873077.431039059,808686.3118449802,-7.37518997798926
74156,Sumner County,509491.94606478576,495110.8995749092,-2.822624891512593
84654,Cook County,605989.6441666564,578261.794766201,-4.575630898542182
97075,Riverside County,763628.430103086,732171.0571295712,-4.119460687086818
72363,Broward County,434965.2196035122,453447.5050422028,4.249140990063061
65791,Philadelphia County,157180.75202186336,155718.75138313838,-0.9301397403427725
92350,Bexar County,330265.40640257724,325058.84957409307,-1.5764765935363023
97764,Napa County,960429.6229433832,906983.80988955,-5.5647818202483545
60642,Hudson County,465283.6541143591,463007.0427442042,-0.4892953685399215
69699,Mecklenburg County,506641.7805685338,502193.80996820936,-0.8779320559258119
399648,Ada County,557881.4122320759,511401.21800198406,-8.331554558185628
96506,Los Angeles County,660786.8365735067,638690.4610061019,-3.3439491140569544
92224,Webb County,267208.4762097208,268005.08747853484,0.2981235027098572
65133,Lancaster County,258937.1956086137,267026.940390176,3.1242111673249306
71871,Duval County,302155.8757044036,306365.9392134642,1.3933415986850717
84616,Cook County,803374.5991508137,757353.6250074791,-5.728457707273771
72488,Miami-Dade County,506876.1081138805,519838.049566728,2.5572208366813287
72353,Miami-Dade County,496982.8768604705,513961.7818379261,3.4163963725902136
72350,Miami-Dade County,495594.3519542765,512716.6814937357,3.454908126361955
84641,Cook County,379647.7561053045,370636.3440421512,-2.373624476435421
96186,Orange County,886958.514319606,848836.8477825407,-4.2980213754764796
62012,Kings County,2676999.973988285,2732407.0443548863,2.069744897459014
94748,Maricopa County,485454.43973172846,458686.7810611632,-5.5139383801614095
70791,Fulton County,715660.3408672878,706621.8246743382,-1.2629617259489412
91885,Harris County,344204.5735390854,341203.94468841405,-0.8717574028198172
62084,Queens County,825797.5950189135,807527.1300129442,-2.212462849997865
97020,Orange County,809891.7795186313,772753.7201554828,-4.585558256341605
98378,Solano County,610217.7952371071,577280.8384145856,-5.397573961231905
61957,Rockland County,659845.4577059253,694855.5542334775,5.305802460059539
58710,Plymouth County,484628.9866561648,479259.7005322893,-1.1079168336426637
97792,Alameda County,1302731.1283557331,1178094.0871273724,-9.567364939354272
61641,New York County,885317.8510533929,791811.2740774777,-10.561921558980947
72252,Orange County,478410.2479346916,472521.16700182576,-1.2309688093616655
78823,Tippecanoe County,330159.172408455,323072.04433673393,-2.1465791848282345
91860,Harris County,322445.82957130444,319584.2015360413,-0.8874755921227884
95309,Bernalillo County,345654.7668878935,345855.7467302824,0.05814467545128821
97024,Orange County,815205.0005853577,781214.8502320558,-4.169521817076105
95817,Clark County,348738.5754256311,333993.6667380368,-4.228069312263005
98319,Sacramento County,664309.9342512372,618754.1126569553,-6.857615586560395
62021,Kings County,938860.4016239848,929544.5540953492,-0.9922505531729353
61637,New York County,1048977.3201853202,1092294.004671479,4.129420498672576
90665,Denton County,377359.10810893314,370726.4426492254,-1.757653470442555
60594,Hudson County,517294.6349007765,513269.1902848386,-0.7781725044780363
97748,Alameda County,889408.3832784382,810328.932858414,-8.891241853211495
79054,Washtenaw County,331685.5261292858,329221.9737872205,-0.7427373665696457
96007,Los Angeles County,1296983.7296149293,1264151.8705311238,-2.5314009986503905
61812,Bronx County,615837.3153516251,623504.4813898237,1.2449986136064073
97717,Contra Costa County,606838.1647640943,563650.196356832,-7.116884025257598
71864,Duval County,240668.83416240316,244104.1075832812,1.4273860729968613
76511,Franklin County,366888.9033833232,365663.76418183575,-0.3339264802477482
97991,Santa Clara County,1374359.93652536,1309977.8801486169,-4.68451201651825
96656,San Diego County,701597.6374324155,675057.1298025036,-3.782867303692783
62223,Suffolk County,663562.1286118008,663510.9295118147,-0.007715795971241501
72460,Miami-Dade County,554312.6146248117,566410.8541106223,2.182566148886833
70874,Gwinnett County,400558.8748617517,393508.8796584804,-1.7600396959634224
61895,Westchester County,601862.0595591833,595812.6436532942,-1.005116672468076
65779,Philadelphia County,283797.8774507783,276775.0914225338,-2.4745731332901033
90690,Collin County,456134.043737928,440041.4551734089,-3.528039352783996
91685,Harris County,263214.8723033113,265126.0141903688,0.7260767107624577
66843,Baltimore County,280019.29584090965,277703.31921271834,-0.8270775130822083
96411,Los Angeles County,740883.3295618162,726250.5676988921,-1.9750426658376008
70808,Fulton County,633025.9860547438,624260.5745371053,-1.3846843116611773
72247,Orange County,322194.6595573216,322208.9323872472,0.004429877871103827
62022,Kings County,1439573.9579971873,1411552.931474469,-1.9464805102269778
66135,District of Columbia,716411.059251206,682629.6321238995,-4.715369296869154
95806,Clark County,344842.97742969485,331388.34137601784,-3.9016703062831226
84640,Cook County,398902.86265672,381700.96720820974,-4.31230183056207
73183,Lake County,433890.7240613371,430908.2895279671,-0.6873699685150281
98861,Hawaii County,490174.9364726255,487091.8206472718,-0.6289827561442141
96113,Los Angeles County,629698.334219217,626915.6605535356,-0.44190583243827186
92225,Webb County,174636.21956780847,177715.6640051074,1.7633480871951823
90795,Dallas County,422117.4016272083,414770.6951862672,-1.7404415010185526
96018,Los Angeles County,678078.9473022689,663435.2007543399,-2.159593157432338
94903,Maricopa County,404004.2528628634,377846.93795832014,-6.474514740670867
94957,Maricopa County,686542.9322960317,643994.6820632399,-6.197463877531462
73198,Osceola County,389230.9435698604,390111.0552159994,0.22611553903371107
97003,Orange County,767748.2882659769,738014.1616664223,-3.872900409418256
76534,Franklin County,310590.17761508515,309648.75437199086,-0.3031078607582338
94799,Maricopa County,408499.0369554007,388187.1527371637,-4.9723212004670225
67010,Washington County,255501.2365709773,257642.01537745865,0.8378741469952322
67657,Chesapeake City,495148.8655704457,490372.0616396956,-0.964720766399596
96868,San Bernardino County,534245.0805277905,523463.1784302431,-2.018156552213024
87073,Johnson County,372007.1826692995,374049.575506554,0.5490197319846235
63776,Tompkins County,382686.6846823908,378999.2756477804,-0.963558227188066
62120,Queens County,241373.66661351692,242993.07914596563,0.6709151645119871
66683,Montgomery County,722831.2873193646,707616.8224075743,-2.104843160319403
84629,Cook County,135934.27985394417,130950.80618419276,-3.6660904630575586
72371,Miami-Dade County,398659.6612798444,413611.9769672326,3.7506467645574526
97545,San Mateo County,1366936.3184525345,1255097.4071710191,-8.181720667728298
61788,Richmond County,688052.3343887646,690718.6458338947,0.38751579085896104
84611,Cook County,232604.0322252755,226911.0935884154,-2.447480631525134
97931,Santa Clara County,1108824.2293336324,1049139.6746182349,-5.3826885394870905
62190,Suffolk County,506946.231173309,505860.8022188801,-0.2141112582919713
70839,Dekalb County,267312.301239266,267773.92129936325,0.1726894190642092
94384,Davis County,458713.7495205778,430960.1881220694,-6.050300743658732
58660,Middlesex County,672618.9990390148,657603.6436406765,-2.2323715832872737
99961,Clark County,499022.0908078965,482198.1788274073,-3.3713761956413513
77094,Medina County,343430.3513943649,343703.32580678404,0.07948464988922765
62118,Queens County,941348.3989175438,953424.1304360656,1.282812137611078
71038,Fulton County,395375.7668729684,391162.5411914419,-1.065625674241233
67730,Virginia Beach City,290230.5193975947,294786.69969726243,1.5698487909281855
95811,Clark County,325225.86972450983,310898.5854156439,-4.405333536659373
95314,Bernalillo County,325602.29427989206,324937.05809200386,-0.20430942888760573
70294,Lexington County,339284.1351250019,341195.30353593966,0.5632943639506172
76231,Warren County,200206.2607867437,209447.95210637964,4.616085073123677
96865,San Bernardino County,464268.1144867769,459241.3956306221,-1.0827189503874401
97471,Monterey County,677000.0020890578,645419.6498488645,-4.664749208677099
96855,San Bernardino County,442569.6427590465,428376.6954247712,-3.206941001600172
96003,Los Angeles County,633695.7275858071,640840.6773720881,1.1275048063683624
70909,Douglas County,333529.7987441592,326855.7935929838,-2.0010221504360604
65810,Philadelphia County,132503.4303081104,129451.072273365,-2.30360680296936
90669,Collin County,563136.4689477297,532241.9158183475,-5.486157411739178
62199,Suffolk County,488680.217050077,490052.3353262117,0.28078040163310725
69778,Mecklenburg County,345096.72710696544,337182.7987042345,-2.2932493359399397
69336,Guilford County,200899.66213614465,205337.09943131768,2.2087828560736433
90666,Denton County,449893.24468788574,430323.7502568443,-4.349808462809401
94883,Maricopa County,339406.3305850247,319838.99798411125,-5.765164299435977
70842,Cobb County,513716.7873045344,512054.3400703718,-0.32361162322248616
96962,Orange County,1170307.97015835,1111411.2088681618,-5.032586532091987
72365,Broward County,595402.4511805048,611134.5399360429,2.6422613350593593
74185,Rutherford County,441084.1793591173,426296.8932928326,-3.352486159845991
96572,San Diego County,739984.4491674985,702025.2230995125,-5.129732943805932
70953,Cherokee County,437515.0844394121,435920.1253914286,-0.3645494989109044
72622,Palm Beach County,408036.339030428,407690.9810935755,-0.0846390146703957
94890,Maricopa County,500793.2306581749,475433.95979162166,-5.063820617787595
92003,Harris County,255987.2720765001,255105.4913252276,-0.34446273211935496
93295,Denver County,451106.81873598025,438792.57712717,-2.729783966315402
90642,Dallas County,293891.7365789492,294390.51377636363,0.1697146041669706
72199,Seminole County,480827.61748264736,480797.04294915777,-0.006358730733824203
96987,Orange County,1500784.0960631238,1406402.4772922574,-6.288820558430053
98040,San Joaquin County,437016.80083616864,416296.0217890094,-4.741414748246065
94562,Weber County,423624.83803728456,399688.213932696,-5.65042980375996
84460,Cook County,281555.07329834666,273256.8191387185,-2.947293423775399
97774,Alameda County,1580621.5469535424,1348166.9612891837,-14.706530232514348
91721,Harris County,215777.91856086903,218903.15241673123,1.4483566607305987
91726,Harris County,392613.4082946963,392314.7134498371,-0.07607861538824201
72234,Orange County,261925.8060562184,261461.33417486527,-0.1773295607434111
74124,Montgomery County,286429.48523785995,291630.0403248947,1.81564935003673
60599,Hudson County,549527.2161077453,532035.6356194015,-3.1830235110528737
66142,District of Columbia,414273.04025070096,396617.3783401654,-4.261841876036887
98413,Sacramento County,602071.2071718908,566575.4561819937,-5.895606793194985
98304,Sacramento County,592447.9598436452,553964.3692515446,-6.495691301267536
84648,Cook County,240053.4364804485,226389.7347014007,-5.691941752377561
97995,Santa Clara County,1102827.4989988592,1043937.3417332356,-5.339924631828974
61638,New York County,1984126.1937738156,2188699.7880731747,10.310513259756892
61646,New York County,578023.9273061514,570527.393414768,-1.2969244934756485
96369,Los Angeles County,906856.492067372,867340.5926578501,-4.3574589535591235
91896,Montgomery County,366833.0688454716,363697.7167318214,-0.8547081438208481
90645,Dallas County,313962.4929669463,305876.5927165276,-2.575435101819623
74815,Maury County,357126.76319274487,345270.95008174423,-3.3197772704035455
70482,Berkeley County,303770.64375108475,306107.1118717059,0.7691553376486526
75696,Madison County,255832.3836883205,259312.6319162764,1.3603626631552235
71895,Duval County,271185.3835616577,272340.5539627993,0.42597074590451367
72532,Broward County,362987.70096121327,376111.0170029388,3.6153610733846264
60560,Hudson County,504464.6915985397,513510.7398594397,1.7931975045141435
74183,Wilson County,553552.5779344084,545020.0689954177,-1.5414089427295163
76471,Franklin County,383214.9503683136,380548.3643971553,-0.6958460176450298
74186,Rutherford County,431064.97233095934,422168.1805048655,-2.0639097113330673
97470,Monterey County,630537.7156373261,598698.0779108164,-5.0496008306699425
97506,San Mateo County,1277939.3639172546,1196614.8035769786,-6.363726060600605
79040,Wayne County,162602.51886882933,162527.4244943442,-0.046182786716675306
60499,Fairfield County,719760.61929242,714652.5104572399,-0.7096955151841611
72243,Orange County,339194.6481837304,337884.5710501371,-0.38623166391577035
91883,Harris County,251544.346916946,250642.37361022155,-0.35857427041374734
67724,Virginia Beach City,519982.14990590326,516416.2306051462,-0.6857772524311412
90727,Dallas County,274209.78464420297,271577.60747174005,-0.959913657303757
58666,Middlesex County,825898.0381637304,813001.7368335539,-1.5614883114203337
96728,Riverside County,483520.4052529442,470544.13598734513,-2.6837066491145922
92480,Cameron County,157212.29735761622,164459.0407568915,4.609527066951302
71719,Muscogee County,139331.86877484157,143459.8007449998,2.962661741678718
96917,Riverside County,690589.2801874838,660847.4208780694,-4.306736313853577
97225,Kern County,340243.1783195397,332286.77831199457,-2.3384451223509517
76953,Lorain County,158740.20700621692,159695.62539885473,0.6018754861522702
92517,Hidalgo County,160569.9641085841,164257.79977685658,2.2967157579848685
84621,Cook County,167238.61326353432,159130.7187481944,-4.848099584850973
93206,Arapahoe County,801735.0569636842,759051.5439239017,-5.323892558900023
62027,Kings County,1627696.3948845824,1562768.3722834997,-3.98895167459572
97228,Kern County,395080.535483102,385811.6956293192,-2.3460634026044813
97852,Contra Costa County,650857.8903292808,602902.3859166041,-7.368045332970475
96589,San Diego County,865245.2147251699,807064.0544884633,-6.724239469522731
62048,Kings County,2089299.29452129,2049376.6807723425,-1.910813537037781
70658,Greenville County,371227.6205317197,377173.49948201375,1.6016801071476294
69487,Durham County,407259.2701406578,393349.8510627155,-3.4153719995467013
96197,Los Angeles County,705365.1005982397,694037.3303748743,-1.6059442427415305
72480,Miami-Dade County,558105.4151899292,596447.8935224134,6.8701140123207605
92654,Travis County,547249.6427377722,512575.33255725866,-6.336104671909048
95982,Los Angeles County,559304.5489967054,563015.5820812531,0.6635084751598352
96192,Los Angeles County,781626.4436687091,763973.3273609248,-2.258510628801935
96959,Orange County,1317897.4184471471,1251940.045637256,-5.004742545714025
76539,Fairfield County,227234.8419276921,230824.65718993693,1.5797820579764643
96657,San Diego County,889472.7387871272,826953.6615417795,-7.028779468901747
