2022-06-30,2023-02-28,Percent Gain,State
818755.3956842334,807783.0568220742,-1.3401241591806001,FL
285549.70738124324,296327.93605568446,3.774554270528796,NC
258828.074195044,256486.1320936378,-0.904825378270746,AL
526070.282847573,542536.4569241628,3.130033117905806,FL
391097.3095778653,384745.4964755945,-1.6241004340138976,TX
464360.0608981857,461729.08570251457,-0.566580853353793,FL
1279654.494439015,1212122.8646618363,-5.277333066905976,VA
1534272.177906697,1448062.6833878665,-5.618917931266365,AZ
405837.4059337895,403776.6787284096,-0.5077716285511902,VA
390111.37758649694,392159.7641427261,0.5250773686483967,FL
1031448.2289296632,978989.091230438,-5.085969050881223,CA
2231699.290264837,1951860.8986734163,-12.53925171783391,CA
737617.8713329326,704997.460136657,-4.422399790467113,CA
340810.3337470484,340385.03744443884,-0.12478973214621325,MO
502069.0302925503,517320.5168772209,3.03772701849061,SC
1111825.7825462671,1103050.9158741515,-0.7892303641331089,FL
365308.1678814458,354140.0797073185,-3.0571690304367016,MI
640810.7104008382,627501.1046984246,-2.076994888878836,FL
388891.8738097224,389255.1824927472,0.09342151571996027,AR
440922.54382270685,446325.6568660677,1.225410929665105,FL
488576.7531751407,480218.64799290267,-1.7107046391218517,FL
707006.9845502864,660646.0577234974,-6.557350611787571,WA
634921.359574741,614065.7628813445,-3.2847527302223956,VA
302953.469068611,302884.5491500545,-0.022749341266281586,TX
277618.39452919323,276751.2731662783,-0.31234290666706244,IA
429522.650055636,442402.4483783136,2.998630763944421,GA
982737.270399132,913655.8843453703,-7.029486734099821,CA
1036998.9257660098,984609.4368463128,-5.052029237252875,CA
449261.2860085615,444127.3072577435,-1.1427601065808646,AL
189304.60357877088,190721.71860111936,0.7485898364636423,OH
577186.8519372476,591046.360318256,2.4012169255919202,NC
239050.8175020893,244733.17730563477,2.377050981428175,TX
788611.4772663069,776805.2032998927,-1.4970963911583146,NY
666494.9275438756,647060.4430822596,-2.91592383654512,OR
922885.0736882188,875818.2763911188,-5.099963000701946,CA
206514.0768517192,206870.16631826336,0.17242866538333956,OH
239760.23748284552,247134.5794541272,3.075715159737147,NY
251892.22933411796,257165.79967480164,2.093581987274673,AL
989051.853966807,950221.36644838,-3.926031518235251,VA
1107135.5470013756,1028467.961842116,-7.1055062202931785,CA
427541.91800257,439641.1905444001,2.8299617025522528,NJ
616259.5140303923,589043.6676100543,-4.416296349299986,CA
264918.51037088054,263256.10841559025,-0.6275144583000158,LA
459789.28239301406,456994.4679555421,-0.6078467995004333,DE
564236.2790040551,547729.0457178795,-2.925588782648425,TN
734029.6767815988,738912.8373310835,0.6652538315474077,FL
475139.0185941788,474026.1879771736,-0.23421158302211476,MA
779619.6045581857,750883.1373046056,-3.6859600612359156,CO
905133.7672881756,850424.3487584643,-6.044346206817952,UT
723880.8200362088,685403.1910148138,-5.315464639534218,OR
948978.3599483282,894103.6869244385,-5.782499932546159,CA
998549.3113206588,947537.3436386868,-5.108607767652929,TX
747171.9975510113,699040.0779288985,-6.44187948422501,TX
467582.1722474499,467768.177595156,0.03978024799620172,SD
1758625.334148039,1646667.1941633082,-6.3662303624761885,CA
328992.90136148455,334866.0149198365,1.7851794169561064,PA
573081.6553483708,548650.7573432471,-4.263074516016818,CA
1810454.3108624849,1701357.5871525228,-6.0259307873938734,CA
664946.8879342512,627088.0816491605,-5.69350830450599,FL
640064.5551343883,638438.4462174107,-0.25405389252277644,FL
1222702.456694328,1083246.657863506,-11.405538450282627,CA
575071.6324709742,558625.0475926212,-2.859919347383766,OR
405202.1163180903,404281.6060312896,-0.22717311922381134,TN
437939.2403829694,424885.6593654124,-2.980683120823313,TX
884626.0916078246,883479.3851546934,-0.12962611706908156,SC
382635.4679868691,383044.63562613336,0.10693405956769819,IL
718957.2941068723,682773.0671664885,-5.032875698873573,AZ
583189.1942089692,581055.5254252722,-0.36586219444465495,TX
591662.5755316145,595214.3145233727,0.6002980649176592,RI
958438.3715372776,918186.5264859232,-4.199732215102447,CA
632784.6593292425,627173.6037856314,-0.8867243320277329,KS
542210.7318518207,506619.3685458789,-6.564120039525234,VA
618316.5090070952,590119.7137445025,-4.560252694509437,CA
582614.4394556712,567482.0756356322,-2.597320422435301,VA
453287.3613016492,448386.2359535968,-1.0812402388582831,TN
496952.9369612648,509895.020150404,2.6042874941592187,FL
774423.084585423,753481.841992144,-2.7041087759528293,GA
1144567.7802529675,1148784.0400833357,0.36837135407012944,FL
812947.2798719817,757662.366583374,-6.800553327063675,CA
215343.1611970497,213094.33509076,-1.0442988269462217,IL
247130.7049864216,250168.24515003664,1.2291229306297335,GA
293764.901251642,290382.20637674304,-1.1514972893243214,IN
266883.2300557414,269301.1328412401,0.90597778848589,PA
505250.08064631774,508990.5461702335,0.7403196292677494,OK
359636.8151852513,364583.02405242686,1.3753344091393283,PA
773837.4703324611,737570.4281100049,-4.68664850344801,CA
301839.6428215107,298559.5097802659,-1.0867137963002538,TX
395357.8332160697,394663.0450567382,-0.17573653560362112,PA
645021.2470960444,609118.6428983789,-5.566111869849699,AZ
1066990.9298257737,1000746.7379697878,-6.208505621205496,CA
1177174.4257063146,1092518.4088839616,-7.191459054299343,CA
1084050.463899328,1003767.154976551,-7.405864541951123,CA
1023713.4189999946,983461.0683934536,-3.9319940385133534,CA
694518.2601176237,641352.08098416,-7.655116097949611,TX
343264.0203613014,346668.0738821642,0.9916721004665563,VA
485956.13997195946,479036.73407787393,-1.423874569109218,TX
640417.1233219969,634049.8672210156,-0.9942357674561864,FL
337105.1721941919,342103.8965684836,1.4828382316875777,PA
373833.5501957165,376481.0918853637,0.7082140402489445,VA
730783.429521062,714647.6442113161,-2.2080119304731416,MI
869643.2755269785,798189.1766517173,-8.216483802736485,WA
651985.3456361964,647212.7202691996,-0.7320142084389691,TX
706467.0330491062,710441.3385510783,0.562560645585819,IL
960033.6053948812,918993.1025788396,-4.274902731051878,VA
643039.8982881787,653477.3344754823,1.6231397484182342,FL
266732.12381042045,269930.5668494834,1.1991217980689362,GA
278082.44698549545,282668.42152884864,1.649142041529994,TX
288419.9170152156,292814.5734390939,1.5237007448575257,KS
791692.9152007661,750178.7384699142,-5.243722147030239,CO
444068.8580345501,441330.5311032634,-0.61664466709207,TX
424402.63317709,409717.4069717654,-3.460210907597494,CO
499499.88582924847,484861.3515581146,-2.9306381615746724,CA
314464.6985394297,311114.3402294135,-1.0654163489820512,TX
879585.4581473931,841923.6195806167,-4.281771397869716,NC
382411.1432767312,386116.8879586849,0.9690472537490891,NY
351175.0888647044,349261.3181017865,-0.5449619929206451,LA
489360.17931867,497973.9111635522,1.7602028544445592,NJ
388304.3148897607,395236.0130998883,1.7851200577298387,TX
631346.4901001599,624899.4257868875,-1.0211610287481854,FL
2827635.0422089365,2579228.657085389,-8.784952138996472,CA
263209.8928528251,262037.31502248137,-0.44549154958981596,KS
313041.7893991883,309739.9472566811,-1.054760819264522,MA
221455.03147201016,219350.44665874867,-0.9503440943618768,MI
403864.4214652728,406198.4014109504,0.5779117499901565,NM
276050.45006101584,282762.40941184363,2.4314248896693424,GA
656699.407621639,663666.229437689,1.0608844374143223,FL
181025.58830012675,178665.2400714515,-1.3038754635957717,MS
441593.5369045671,435372.6097196735,-1.408745070976436,MO
771739.9974275347,738377.175014438,-4.323065089836731,CA
852542.6026620514,788713.0356679498,-7.486965084770514,CA
278466.98195198807,278349.46855030284,-0.04220012040978549,IN
375697.5073308281,375079.2999280288,-0.1645492426051609,NY
337508.01999621297,329951.6901646213,-2.238859340787358,TX
2409781.594661433,2127092.694172364,-11.730893003553945,WA
1077572.2353410923,980394.2436275836,-9.018234557866855,WA
291904.2429552535,288876.03290347365,-1.0373984362550215,TX
560127.4931594846,532182.1933699542,-4.989096255907855,AZ
510261.85608971136,492080.0410374759,-3.563232257172444,TX
1901427.2437818383,1782492.4022310812,-6.25502984348757,CA
466772.0114814,464239.52088396304,-0.5425540810383156,DE
753367.411265932,716320.2932667504,-4.917536575802894,CA
541485.4467867484,529191.056650977,-2.270493179221722,TX
681469.2952705385,651417.2893146635,-4.4098840790683935,CO
1593485.698135415,1517599.4222417728,-4.762281580715733,CA
492875.8049382109,471015.71304925927,-4.435213023226425,CA
815815.1176771866,763062.1580532534,-6.466288559855693,WA
266214.0921762501,267286.8240581697,0.40295833821197835,TX
477239.26536945975,477227.8110830735,-0.0024001139925844406,SC
368899.9816257687,368389.2900971252,-0.1384363117593046,CT
294230.525680808,300916.5664962144,2.2723817659421552,TX
712324.0731570222,688056.4839578344,-3.406818625633945,VA
394128.845783168,388565.90945425536,-1.4114512014106961,AZ
304522.9565166932,304471.88415286964,-0.016771268875004353,IA
1369326.5698503824,1301444.96170479,-4.957298692671208,CA
528820.7382030943,524223.85284701193,-0.8692710069772236,KS
253800.42217229455,255612.35506650349,0.7139203625827317,OH
455167.9123299659,460501.8599535694,1.171863718665822,SC
613988.2461828074,601170.6537801411,-2.0875957288032376,MD
249491.2361417455,242454.00322865907,-2.8206333103774073,MI
670145.22844291,658632.7616544872,-1.7179062537193812,FL
507085.3828035093,509952.3497707541,0.5653815046677613,MT
309068.6706121788,310843.23970223765,0.574166603992543,TX
538243.1535277694,512395.5007129687,-4.8022260284017015,UT
1359608.530679722,1287050.5571640348,-5.336681248933672,CA
452665.3576706582,443350.87186467816,-2.0576979546018004,LA
541066.7988669331,534746.4189432057,-1.168133017395101,GA
472816.1386722448,471856.4307573378,-0.20297697908578938,TX
359184.1984548622,355849.5124589913,-0.9284055396133972,MI
676058.4069219831,647202.8287636255,-4.268207874188534,CA
331440.7314628631,322188.83366433973,-2.7914184710155387,LA
339188.6180458435,339571.7032340861,0.11294164009678642,VA
673590.6622128116,684623.585869479,1.6379270491106768,FL
516815.8078559251,511938.3656351348,-0.9437486521600369,NC
915965.0233357296,908013.9811843104,-0.868050847887547,CT
529147.8694220774,502637.6781650111,-5.009977888793182,CA
561183.8947879894,545061.5417960956,-2.8729179760201062,TX
719191.0456407213,719020.8257817649,-0.023668239473806363,FL
369901.49865471694,354814.4599306949,-4.078663854807729,MI
817200.9933744055,772858.3691713978,-5.426158871871555,CA
549745.544964131,553252.5926833546,0.6379401800250095,NJ
964428.4300115486,911678.8809035976,-5.469514114937423,CA
697469.4657703663,662749.283255144,-4.978021866071691,CA
1059688.0689890264,960777.571626334,-9.33392573316938,CA
591622.0249591345,588608.077562999,-0.5094379974010854,FL
408827.6168783735,407189.8167393717,-0.4006089783041844,OH
396145.52053563256,400551.12436481565,1.1121175428731922,CT
1061853.1795884091,1010294.2326570586,-4.855562701364757,NM
585682.2538314001,578881.2537499903,-1.16120986028162,GA
1789378.965888625,1696472.5297216002,-5.192105078807963,CO
1087429.8378687687,977681.6161214956,-10.092441638567362,CA
356260.5979734347,360524.4826176744,1.196844295578714,OK
1281676.6866676945,1146868.5057739906,-10.518111337750824,OR
463716.6979477214,452618.27523859375,-2.3933627489038267,IN
840047.4208812237,890418.4537009335,5.996213019363794,NJ
501008.6514210401,513019.4972954872,2.3973330281582994,TX
509196.35093586746,495680.1948584312,-2.654409453758755,FL
481869.3938323815,473896.389235456,-1.6545986732037443,MN
715182.4734788855,672953.9316452056,-5.904582872153763,WA
126200.23878502547,122299.42955571752,-3.0909681842621106,MI
1072625.0227096267,1001920.2153719804,-6.591754419362161,CA
406872.478543129,414987.9062601489,1.9945875292618709,ND
680325.5018593655,631220.0646116623,-7.21793275623146,NV
2146750.6637501987,1970584.1745856907,-8.206192369669951,CA
208547.5919553,211701.9993192885,1.5125599554583147,MI
562280.8960023659,521571.0108619119,-7.240133077593058,ID
722879.8466663053,666879.2922226182,-7.746868957814224,CA
975053.0061475992,920861.9827420784,-5.55775153390149,CA
368382.7253819975,373777.57590059936,1.4644689196562144,OK
1432168.5857178916,1351722.146153338,-5.617106838314623,CA
268226.9269254084,268868.4873328965,0.23918568312364386,MO
754301.9130934599,687182.4403099946,-8.898223856837683,ID
308131.53268830944,304045.5404267546,-1.3260545669916857,IL
927072.7781899415,844126.0208896912,-8.94716782237952,CA
742814.4346011025,736023.9800037293,-0.9141522136709268,VA
998043.0108446138,925605.8147038188,-7.2579232912511005,WA
844458.1056852048,805871.9619191047,-4.5693378400093465,CO
372248.130513835,361900.4569106156,-2.7797785280844534,GA
466850.2851671655,468751.82293826295,0.4073121151498382,GA
732227.7472746404,696649.4993142699,-4.8589046362683135,CO
496135.7785835848,482935.2028896317,-2.6606780368953364,WA
364662.6192149894,370090.4694745906,1.48845809073761,AL
486750.04572874936,482462.3257296877,-0.8808874363108066,FL
393311.9712532556,384136.4721810298,-2.3328807010345676,FL
393390.9135025795,391859.2699020985,-0.3893439192186432,IL
686607.0993409096,644539.8316720637,-6.126832610561017,CA
321235.71184443653,321785.1930286004,0.17105233443970302,SC
388581.6728940351,394523.44146791246,1.529091305213881,KY
491483.8648516669,486701.1510974388,-0.9731171450911291,FL
1064706.6270142852,1024676.1323395768,-3.759767588463714,VA
261394.09581397485,266546.1031644787,1.9709731141633657,IL
280424.4544084021,286015.89618541434,1.9939208899624195,CT
580813.6769746774,588755.2051419741,1.3673108058787964,NJ
577236.1045220167,557276.0431932838,-3.457867789690827,TX
680413.5630745854,688400.1298137204,1.1737812372589973,FL
2316096.532848248,2034310.2978763776,-12.166428772523574,CA
443558.873717476,443829.358712009,0.060980629756324234,PA
582895.0738896668,557119.0524722465,-4.422068837435289,OR
384481.2277647724,375717.36539974,-2.279399287185535,FL
711243.1740397164,707245.0550214816,-0.5621310916105182,NC
766546.5975838358,742763.6309648892,-3.102611986526438,CA
821703.9115133197,823699.2000458436,0.24282329736622366,FL
606423.2026753575,593921.7298619183,-2.06150964512678,MD
651825.6562944291,639990.9705042299,-1.8156213514942565,TX
1845899.228677302,1722150.6741630605,-6.703971299826305,MA
2092545.2369180445,1928394.2963819369,-7.844558752663977,CA
1422376.0403525445,1327947.0686197078,-6.6388190642913125,TN
630142.654035659,600671.9347027974,-4.6768329590324615,CA
669055.487384106,634393.7595208731,-5.18069555019337,UT
1093306.3582679946,1015903.937368982,-7.079664388089057,CA
820631.5771056586,764541.8117518505,-6.834950898627968,CA
702988.676814173,675446.1009564371,-3.917925959000401,OR
360013.96642357047,353051.4383111356,-1.9339605575865892,TX
620365.6551299518,601403.9472207488,-3.05653734251794,TX
368533.7581438914,366522.4875213977,-0.5457493589253293,FL
475354.9929009498,475602.4797321904,0.05206358088936103,NH
550403.7946814416,534789.9901014748,-2.8367908671493858,MA
1655409.9655065043,1564034.1549763612,-5.519829675677046,CA
2911611.39546544,2636860.075638553,-9.436400759207986,CA
431760.84472905495,431399.7490188265,-0.08363326935193482,SC
279743.58701147896,281759.61012129945,0.720668213115383,CT
1046826.0527594312,1004724.4135524966,-4.0218371615756805,CA
482701.1396380797,478735.0656679154,-0.8216417249683694,TX
583624.2485693141,530625.3300092994,-9.081000093799263,TX
690114.3981583145,649700.9101282103,-5.856056349201577,UT
1182115.034977184,1129821.8118436309,-4.423700028023281,CA
437978.27948836377,436254.0835784269,-0.39367155648700747,SC
1022536.9703665876,975054.156562996,-4.643628072104688,VA
796159.0775372995,727371.1575330187,-8.639971827873572,CA
555749.5721066777,523633.96477025305,-5.778791194509447,CA
575060.6187389317,565896.3641833721,-1.593615395826653,GA
864048.1579642822,823764.7045409217,-4.662176876607116,CA
389201.3915791507,394347.0838953047,1.3221156006857582,SC
980486.020037684,937842.6492873027,-4.349207421513501,CA
606051.8229920324,612055.1813405458,0.9905684828857009,FL
1132243.58444791,1016668.6298061284,-10.207605168117318,CA
797035.1922555441,741963.5657234555,-6.90956021355098,CA
343737.9988938316,348302.7942328505,1.327986825346228,NC
416654.5307033112,408132.0351248984,-2.0454585154820792,MO
382406.05396085855,376518.0704494843,-1.539720266033484,FL
553946.7461304972,543428.5467513887,-1.8987744675064255,CO
456940.4702595081,470175.1739071485,2.896373709276401,FL
873295.3697552821,837123.8176720766,-4.14196082287045,CO
297003.2553323926,308548.29292054847,3.8871754369275147,NC
681308.7891172154,640548.280650633,-5.98267762249135,CA
532170.6134508952,511682.6684568532,-3.849882815059358,CA
1415854.27218685,1262235.4714985546,-10.849901978331733,WA
2554699.310675564,2219540.728594884,-13.119296689051485,CA
427165.2117564587,415909.8673995712,-2.634892553774848,GA
465206.8157562702,455027.5105982137,-2.1881246820316558,GA
314281.7461550109,316180.9102259506,0.6042871067678757,WI
1004057.3096313776,914160.491032764,-8.953355325067813,WA
822333.8305455749,802278.2496930133,-2.4388612151899247,VA
302437.8047725389,295383.9774466084,-2.332323279239379,MI
530084.8301945963,508908.83003836655,-3.99483232682889,CA
338445.6029634005,342222.963174805,1.1160907922367125,NC
1582365.185783984,1482320.831381102,-6.322456743973093,CA
296299.147319417,292684.38432838005,-1.2199707706685103,TX
885531.8030523119,898569.7514713468,1.472329776761816,FL
782435.9719047149,726860.0868479098,-7.102930725630429,WA
698428.9475511946,705035.5831338979,0.9459280870111719,NJ
770236.1732585878,777129.8202763755,0.8950043190808943,PA
526375.3159340959,507021.3259096848,-3.676842252768986,CO
230667.80770640416,230431.93057275636,-0.10225836712681735,IL
505663.5904143998,471447.2332804732,-6.766624645821484,CA
869139.7020711326,844643.8365607234,-2.8184036987421446,MD
760055.0332249879,723318.4661428087,-4.8334088291347,CO
1089566.9440536818,1079186.5506095248,-0.9527081838163309,GA
516868.4522751889,508412.5093091242,-1.6359951799810313,TX
754832.0300990553,731713.2670499115,-3.062769215835992,MD
917731.9282196466,900883.948822896,-1.835827966608372,NC
598360.4318852648,592160.7456483088,-1.0361123340697165,GA
1477001.5517534332,1343096.1402161657,-9.066030525039103,CA
787478.7705527131,754040.4268548753,-4.246253352883178,CA
567579.1033960686,525725.8922678201,-7.373987322264474,ID
435320.2998520623,428807.79954314494,-1.496024952461572,NM
517801.724164594,511889.9320447722,-1.141709624346987,FL
284380.643269093,279801.87538035755,-1.6100842293977236,IA
344380.4639927927,339810.13614738063,-1.3271158858499388,GA
281136.6390584929,276610.96203056053,-1.609778449044763,MI
542988.9993163504,530070.1748042359,-2.37920556924357,MA
273592.7697531452,273761.90718764457,0.06182087145503168,TX
332181.5207871157,338244.97216796497,1.8253427723738946,TX
811477.2137674061,767335.571805881,-5.439664997688698,CA
488719.1602497388,486367.23653106927,-0.4812423800752308,IL
934192.122172776,887109.7442748261,-5.039903118476752,CO
620967.8945789024,600513.3728100428,-3.2939741244964793,CA
822093.5561084872,813518.8663064531,-1.0430308981648873,GA
391482.84417089896,392627.0617140185,0.29227782523724155,TX
332429.1212784079,326247.6661208281,-1.8594806417103649,IN
622120.7181629068,569638.0157137605,-8.43609622970366,VA
754990.9132468951,691005.3912764008,-8.475005572626005,TX
748443.5477572698,699474.8732432708,-6.542734540331718,WA
375860.2239099874,378726.2873560178,0.762534384781488,SC
293054.33192189195,290730.09282673994,-0.7931085952251005,IN
334921.19808667566,326712.28323668987,-2.450998890748435,MI
444317.0344566403,436029.83245537087,-1.8651551389210042,KS
506878.2484935194,503310.3080821412,-0.7039048177708063,AR
400268.4099617429,389866.3763590903,-2.59876456491952,NC
2022523.8254709567,1779353.4166457106,-12.02311714516503,WA
255551.08447695544,258569.67459226857,1.1812081022827048,OH
798309.4607849795,756776.8444095488,-5.202570984764677,TX
645362.6385490873,633002.702809492,-1.9151923277404337,MD
579878.673165985,562604.4447006197,-2.978938399484954,WA
555471.2540547809,548807.2639241042,-1.199700269281545,GA
210745.6928569003,214752.3961026745,1.9012029102273509,OK
321759.75201853336,322475.57519517886,0.22247132282855464,IL
548048.2074697851,538297.097983919,-1.7792430215007538,FL
337648.8628902714,343504.3579730033,1.7341965948319382,VA
914327.7469834948,860670.2445919913,-5.868519529077809,UT
2681957.483714564,2387537.4446520894,-10.977804116965228,CA
582353.7517104739,568797.0669929193,-2.3279123175108385,IN
780211.7620956637,768866.8939186063,-1.4540755123435778,IN
582920.8848637891,549556.1390921171,-5.723717684170526,OR
1663254.4059843535,1467014.0754856283,-11.79857571954457,CA
660081.6598277517,651263.0595336575,-1.3359862621232899,GA
506368.4824908869,503062.4962098659,-0.6528815270568256,TX
682163.5845884248,681387.6677879415,-0.11374350933015531,SC
505838.1749306323,498192.6603677513,-1.5114546394070505,MO
613867.8967731245,595517.6843476336,-2.9892770939726754,MA
515330.1482835794,504291.5779635531,-2.142038527494017,MI
2100336.3235219563,1859194.1591729948,-11.481121458900523,CA
311213.67191865103,311983.980922801,0.2475177261336281,VA
330868.4382743957,327221.31023814046,-1.1022894946633222,WI
223757.013371672,224806.94263534376,0.469227421232965,PA
445103.2630429396,440385.9327660757,-1.0598282844780704,MA
380561.79120177176,375641.6915273087,-1.292851722955668,GA
662917.6168430691,646047.6558152882,-2.5448050555842316,MD
1369304.771151473,1244222.5013556269,-9.134728252692959,CA
1544565.4235079202,1425933.9599303994,-7.680572267899954,CA
592132.3096702003,601432.8156979718,1.5706803827258753,VA
958711.4883868272,945091.32256035,-1.4206741017983582,MD
951847.5798550108,917852.0859492784,-3.571527062233082,CO
309128.03975448164,309951.1082446748,0.2662548796436903,TX
802348.5199703741,771390.3749071338,-3.8584411004314423,VA
770866.3202669135,701010.3323771441,-9.062010630530803,CA
899732.1230674842,850672.6940125898,-5.4526706112964725,CA
410354.48896017694,412439.3008134,0.5080514309727446,TN
1409695.1291396793,1327075.8694086913,-5.8607891893199255,CA
753934.7774183362,724677.7004155141,-3.8805846180760883,MT
508495.3388292322,507544.0996665482,-0.18706939671740974,GA
