Date,Open,High,Low,Close,Adj Close,Volume
2011-01-31,1918.8499755859375,1918.8499755859375,1918.8499755859375,1918.8499755859375,1918.8499755859375,0.0
2011-02-28,2337.840087890625,2337.840087890625,2337.840087890625,2337.840087890625,2337.840087890625,0.0
2011-03-31,2093.909912109375,2093.909912109375,2093.909912109375,2093.909912109375,2093.909912109375,0.0
2011-04-30,1873.010009765625,1873.010009765625,1873.010009765625,1873.010009765625,1873.010009765625,0.0
2011-05-31,1646.5400390625,1646.5400390625,1646.5400390625,1646.5400390625,1646.5400390625,0.0
2011-06-30,1661.9300537109375,1661.9300537109375,1661.9300537109375,1661.9300537109375,1661.9300537109375,0.0
2011-07-31,1386.489990234375,1386.489990234375,1386.489990234375,1386.489990234375,1386.489990234375,0.0
2011-08-31,1074.2099609375,1074.2099609375,1074.2099609375,1074.2099609375,1074.2099609375,0.0
2011-09-30,796.7899780273438,796.7899780273438,796.7899780273438,796.7899780273438,796.7899780273438,0.0
2011-10-31,1137.489990234375,1137.489990234375,1137.489990234375,1137.489990234375,1137.489990234375,0.0
2011-11-30,1034.8399658203125,1034.8399658203125,1034.8399658203125,1034.8399658203125,1034.8399658203125,0.0
2011-12-31,998.8499755859375,998.8499755859375,998.8499755859375,998.8499755859375,998.8499755859375,0.0
2012-01-31,1139.010009765625,1139.010009765625,1139.010009765625,1139.010009765625,1139.010009765625,0.0
2012-02-29,1106.219970703125,1106.219970703125,1106.219970703125,1106.219970703125,1106.219970703125,0.0
2012-03-31,879.0,879.0,879.0,879.0,879.0,0.0
2012-04-30,845.8900146484375,845.8900146484375,845.8900146484375,845.8900146484375,845.8900146484375,0.0
2012-05-31,664.8300170898438,664.8300170898438,664.8300170898438,664.8300170898438,664.8300170898438,0.0
2012-06-30,761.219970703125,761.219970703125,761.219970703125,761.219970703125,761.219970703125,0.0
2012-07-31,640.2899780273438,640.2899780273438,640.2899780273438,640.2899780273438,640.2899780273438,0.0
2012-08-31,729.0999755859375,729.0999755859375,729.0999755859375,729.0999755859375,729.0999755859375,0.0
2012-09-30,969.530029296875,969.530029296875,969.530029296875,969.530029296875,969.530029296875,0.0
2012-10-31,1046.449951171875,1046.449951171875,1046.449951171875,1046.449951171875,1046.449951171875,0.0
2012-11-30,1054.800048828125,1054.800048828125,1054.800048828125,1054.800048828125,1054.800048828125,0.0
2012-12-31,1318.949951171875,1318.949951171875,1318.949951171875,1318.949951171875,1318.949951171875,0.0
2013-01-31,1497.8399658203125,1497.8399658203125,1497.8399658203125,1497.8399658203125,1497.8399658203125,0.0
2013-02-28,1415.2900390625,1415.2900390625,1415.2900390625,1415.2900390625,1415.2900390625,0.0
2013-03-31,993.77001953125,993.77001953125,993.77001953125,993.77001953125,993.77001953125,0.0
2013-04-30,1263.780029296875,1263.780029296875,1263.780029296875,1263.780029296875,1263.780029296875,0.0
2013-05-31,1329.1199951171875,1329.1199951171875,1329.1199951171875,1329.1199951171875,1329.1199951171875,0.0
2013-06-30,1315.199951171875,1315.199951171875,1315.199951171875,1315.199951171875,1315.199951171875,0.0
2013-07-31,1346.199951171875,1346.199951171875,1346.199951171875,1346.199951171875,1346.199951171875,0.0
2013-08-31,1248.02001953125,1248.02001953125,1248.02001953125,1248.02001953125,1248.02001953125,0.0
2013-09-30,1497.81005859375,1497.81005859375,1497.81005859375,1497.81005859375,1497.81005859375,0.0
2013-10-31,1841.93994140625,1841.93994140625,1841.93994140625,1841.93994140625,1841.93994140625,0.0
2013-11-30,1830.5799560546875,1830.5799560546875,1830.5799560546875,1830.5799560546875,1830.5799560546875,0.0
2013-12-31,1768.510009765625,1768.510009765625,1768.510009765625,1768.510009765625,1768.510009765625,0.0
2014-01-31,1709.18994140625,1709.18994140625,1709.18994140625,1709.18994140625,1709.18994140625,0.0
2014-02-28,1954.43994140625,1954.43994140625,1954.43994140625,1954.43994140625,1954.43994140625,0.0
2014-03-31,2134.81005859375,2134.81005859375,2134.81005859375,2134.81005859375,2134.81005859375,0.0
2014-04-30,1995.8599853515625,1995.8599853515625,1995.8599853515625,1995.8599853515625,1995.8599853515625,0.0
2014-05-31,1965.2099609375,1965.2099609375,1965.2099609375,1965.2099609375,1965.2099609375,0.0
2014-06-30,1950.3699951171875,1950.3699951171875,1950.3699951171875,1950.3699951171875,1950.3699951171875,0.0
2014-07-31,1789.0400390625,1789.0400390625,1789.0400390625,1789.0400390625,1789.0400390625,0.0
2014-08-31,1676.75,1676.75,1676.75,1676.75,1676.75,0.0
2014-09-30,1379.469970703125,1379.469970703125,1379.469970703125,1379.469970703125,1379.469970703125,0.0
2014-10-31,1145.72998046875,1145.72998046875,1145.72998046875,1145.72998046875,1145.72998046875,0.0
2014-11-30,1216.8299560546875,1216.8299560546875,1216.8299560546875,1216.8299560546875,1216.8299560546875,0.0
2014-12-31,1001.5800170898438,1001.5800170898438,1001.5800170898438,1001.5800170898438,1001.5800170898438,0.0
2015-01-31,976.27001953125,976.27001953125,976.27001953125,976.27001953125,976.27001953125,0.0
2015-02-28,1268.469970703125,1268.469970703125,1268.469970703125,1268.469970703125,1268.469970703125,0.0
2015-03-31,928.219970703125,928.219970703125,928.219970703125,928.219970703125,928.219970703125,0.0
2015-04-30,1081.1400146484375,1081.1400146484375,1081.1400146484375,1081.1400146484375,1081.1400146484375,0.0
2015-05-31,1059.719970703125,1059.719970703125,1059.719970703125,1059.719970703125,1059.719970703125,0.0
2015-06-30,941.2100219726562,941.2100219726562,941.2100219726562,941.2100219726562,941.2100219726562,0.0
2015-07-31,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-08-31,817.5700073242188,817.5700073242188,817.5700073242188,817.5700073242188,817.5700073242188,0.0
2015-09-30,921.1400146484375,921.1400146484375,921.1400146484375,921.1400146484375,921.1400146484375,0.0
2015-10-31,972.9299926757812,972.9299926757812,972.9299926757812,972.9299926757812,972.9299926757812,0.0
2015-11-30,922.8099975585938,922.8099975585938,922.8099975585938,922.8099975585938,922.8099975585938,0.0
2015-12-31,973.9199829101562,973.9199829101562,973.9199829101562,973.9199829101562,973.9199829101562,0.0
2016-01-31,839.510009765625,839.510009765625,839.510009765625,839.510009765625,839.510009765625,0.0
2016-02-29,869.760009765625,869.760009765625,869.760009765625,869.760009765625,869.760009765625,0.0
2016-03-31,976.3599853515625,976.3599853515625,976.3599853515625,976.3599853515625,976.3599853515625,0.0
2016-04-30,1013.9400024414062,1013.9400024414062,1013.9400024414062,1013.9400024414062,1013.9400024414062,0.0
2016-05-31,1149.2099609375,1149.2099609375,1149.2099609375,1149.2099609375,1149.2099609375,0.0
2016-06-30,865.2000122070312,865.2000122070312,865.2000122070312,865.2000122070312,865.2000122070312,0.0
2016-07-31,892.1400146484375,892.1400146484375,892.1400146484375,892.1400146484375,892.1400146484375,0.0
2016-08-31,931.02001953125,931.02001953125,931.02001953125,931.02001953125,931.02001953125,0.0
2016-09-30,880.7100219726562,880.7100219726562,880.7100219726562,880.7100219726562,880.7100219726562,0.0
2016-10-31,962.5900268554688,962.5900268554688,962.5900268554688,962.5900268554688,962.5900268554688,0.0
2016-11-30,996.22998046875,996.22998046875,996.22998046875,996.22998046875,996.22998046875,0.0
2016-12-31,1056.6500244140625,1056.6500244140625,1056.6500244140625,1056.6500244140625,1056.6500244140625,0.0
2017-01-31,978.25,978.25,978.25,978.25,978.25,0.0
2017-02-28,1023.0399780273438,1023.0399780273438,1023.0399780273438,1023.0399780273438,1023.0399780273438,0.0
2017-03-31,1022.3400268554688,1022.3400268554688,1022.3400268554688,1022.3400268554688,1022.3400268554688,0.0
2017-04-30,1084.8199462890625,1084.8199462890625,1084.8199462890625,1084.8199462890625,1084.8199462890625,0.0
2017-05-31,1153.510009765625,1153.510009765625,1153.510009765625,1153.510009765625,1153.510009765625,0.0
2017-06-30,1193.6600341796875,1193.6600341796875,1193.6600341796875,1193.6600341796875,1193.6600341796875,0.0
2017-07-31,1152.800048828125,1152.800048828125,1152.800048828125,1152.800048828125,1152.800048828125,0.0
2017-08-31,1103.02001953125,1103.02001953125,1103.02001953125,1103.02001953125,1103.02001953125,0.0
2017-09-30,1011.5800170898438,1011.5800170898438,1011.5800170898438,1011.5800170898438,1011.5800170898438,0.0
2017-10-31,995.8499755859375,995.8499755859375,995.8499755859375,995.8499755859375,995.8499755859375,0.0
2017-11-30,966.4099731445312,966.4099731445312,966.4099731445312,966.4099731445312,966.4099731445312,0.0
2017-12-31,1125.43994140625,1125.43994140625,1125.43994140625,1125.43994140625,1125.43994140625,0.0
2018-01-31,1280.3299560546875,1280.3299560546875,1280.3299560546875,1280.3299560546875,1280.3299560546875,0.0
2018-02-28,1130.72998046875,1130.72998046875,1130.72998046875,1130.72998046875,1130.72998046875,0.0
2018-03-31,1111.3800048828125,1111.3800048828125,1111.3800048828125,1111.3800048828125,1111.3800048828125,0.0
2018-04-30,1181.4599609375,1181.4599609375,1181.4599609375,1181.4599609375,1181.4599609375,0.0
2018-05-31,1054.760009765625,1054.760009765625,1054.760009765625,1054.760009765625,1054.760009765625,0.0
2018-06-30,981.4500122070312,981.4500122070312,981.4500122070312,981.4500122070312,981.4500122070312,0.0
2018-07-31,985.2000122070312,985.2000122070312,985.2000122070312,985.2000122070312,985.2000122070312,0.0
2018-08-31,972.72998046875,972.72998046875,972.72998046875,972.72998046875,972.72998046875,0.0
2018-09-30,919.8800048828125,919.8800048828125,919.8800048828125,919.8800048828125,919.8800048828125,0.0
2018-10-31,815.1599731445312,815.1599731445312,815.1599731445312,815.1599731445312,815.1599731445312,0.0
2018-11-30,804.1400146484375,804.1400146484375,804.1400146484375,804.1400146484375,804.1400146484375,0.0
2018-12-31,780.260009765625,780.260009765625,780.260009765625,780.260009765625,780.260009765625,0.0
2019-01-31,769.6400146484375,769.6400146484375,769.6400146484375,769.6400146484375,769.6400146484375,0.0
2019-02-28,887.8800048828125,887.8800048828125,887.8800048828125,887.8800048828125,887.8800048828125,0.0
2019-03-31,901.3300170898438,901.3300170898438,901.3300170898438,901.3300170898438,901.3300170898438,0.0
2019-04-30,955.7000122070312,955.7000122070312,955.7000122070312,955.7000122070312,955.7000122070312,0.0
2019-05-31,1029.800048828125,1029.800048828125,1029.800048828125,1029.800048828125,1029.800048828125,0.0
2019-06-30,1085.4000244140625,1085.4000244140625,1085.4000244140625,1085.4000244140625,1085.4000244140625,0.0
2019-07-31,,,,,,
2019-08-31,,,,,,
2019-09-30,,,,,,
2019-10-31,,,,,,
2019-11-30,998.4000244140625,998.4000244140625,998.4000244140625,998.4000244140625,998.4000244140625,0.0
2019-12-31,,,,,,
2020-01-31,1028.8599853515625,1028.8599853515625,1028.8599853515625,1028.8599853515625,1028.8599853515625,0.0
2020-02-29,962.2899780273438,962.2899780273438,962.2899780273438,962.2899780273438,962.2899780273438,0.0
2020-03-31,707.1900024414062,707.1900024414062,707.1900024414062,707.1900024414062,707.1900024414062,0.0
2020-04-30,755.3099975585938,755.3099975585938,755.3099975585938,755.3099975585938,755.3099975585938,0.0
