Date,Open,High,Low,Close,Adj Close,Volume
2000-01-31,5.510000228881836,5.53000020980835,5.489999771118164,5.53000020980835,5.53000020980835,0
2000-02-29,5.670000076293945,5.670000076293945,5.639999866485596,5.639999866485596,5.639999866485596,0
2000-03-31,5.710000038146973,5.71999979019165,5.699999809265137,5.71999979019165,5.71999979019165,0
2000-04-30,5.590000152587891,5.659999847412109,5.590000152587891,5.650000095367432,5.650000095367432,0
2000-05-31,5.690000057220459,5.690000057220459,5.489999771118164,5.489999771118164,5.489999771118164,0
2000-06-30,5.659999847412109,5.710000038146973,5.650000095367432,5.699999809265137,5.699999809265137,0
2000-07-31,6.010000228881836,6.039999961853027,6.010000228881836,6.019999980926514,6.019999980926514,0
2000-08-31,6.130000114440918,6.130000114440918,6.110000133514404,6.110000133514404,6.110000133514404,0
2000-09-30,6.050000190734863,6.050000190734863,6.019999980926514,6.03000020980835,6.03000020980835,0
2000-10-31,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0
2000-11-30,6.03000020980835,6.050000190734863,6.0,6.010000228881836,6.010000228881836,0
2000-12-31,5.75,5.75,5.710000038146973,5.730000019073486,5.730000019073486,0
2001-01-31,4.820000171661377,4.840000152587891,4.820000171661377,4.840000152587891,4.840000152587891,0
2001-02-28,4.639999866485596,4.78000020980835,4.639999866485596,4.71999979019165,4.71999979019165,0
2001-03-31,4.210000038146973,4.21999979019165,4.130000114440918,4.179999828338623,4.179999828338623,0
2001-04-30,3.75,3.8299999237060547,3.75,3.8299999237060547,3.8299999237060547,0
2001-05-31,3.5899999141693115,3.5899999141693115,3.5299999713897705,3.5399999618530273,3.5399999618530273,0
2001-06-30,3.549999952316284,3.5799999237060547,3.5399999618530273,3.559999942779541,3.559999942779541,0
2001-07-31,3.4800000190734863,3.4800000190734863,3.4200000762939453,3.440000057220459,3.440000057220459,0
2001-08-31,3.2899999618530273,3.319999933242798,3.2799999713897705,3.2799999713897705,3.2799999713897705,0
2001-09-30,2.25,2.319999933242798,2.25,2.299999952316284,2.299999952316284,0
2001-10-31,1.9800000190734863,2.049999952316284,1.9800000190734863,2.009999990463257,2.009999990463257,0
2001-11-30,1.7599999904632568,1.7599999904632568,1.7300000190734863,1.7300000190734863,1.7300000190734863,0
2001-12-31,1.690000057220459,1.690000057220459,1.659999966621399,1.6699999570846558,1.6699999570846558,0
2002-01-31,1.7100000381469727,1.7200000286102295,1.7000000476837158,1.7200000286102295,1.7200000286102295,0
2002-02-28,1.7200000286102295,1.7400000095367432,1.7200000286102295,1.7200000286102295,1.7200000286102295,0
2002-03-31,1.7699999809265137,1.7699999809265137,1.7400000095367432,1.7400000095367432,1.7400000095367432,0
2002-04-30,1.7400000095367432,1.7400000095367432,1.7200000286102295,1.7300000190734863,1.7300000190734863,0
2002-05-31,1.7170000076293945,1.7269999980926514,1.7020000219345093,1.7050000429153442,1.7050000429153442,0
2002-06-30,1.6820000410079956,1.6820000410079956,1.659000039100647,1.659000039100647,1.659000039100647,0
2002-07-31,1.6820000410079956,1.6820000410079956,1.6619999408721924,1.6649999618530273,1.6649999618530273,0
2002-08-31,1.6299999952316284,1.6469999551773071,1.6299999952316284,1.6449999809265137,1.6449999809265137,0
2002-09-30,1.5920000076293945,1.5950000286102295,1.5269999504089355,1.5269999504089355,1.5269999504089355,0
2002-10-31,1.4700000286102295,1.472000002861023,1.406999945640564,1.4170000553131104,1.4170000553131104,0
2002-11-30,1.2100000381469727,1.2100000381469727,1.2000000476837158,1.2020000219345093,1.2020000219345093,0
2002-12-31,1.187000036239624,1.187000036239624,1.1670000553131104,1.1820000410079956,1.1820000410079956,0
2003-01-31,1.1469999551773071,1.1519999504089355,1.1469999551773071,1.1480000019073486,1.1480000019073486,0
2003-02-28,1.1770000457763672,1.1779999732971191,1.1720000505447388,1.1749999523162842,1.1749999523162842,0
2003-03-31,1.0959999561309814,1.1019999980926514,1.0850000381469727,1.090000033378601,1.090000033378601,0
2003-04-30,1.1169999837875366,1.1169999837875366,1.097000002861023,1.1009999513626099,1.1009999513626099,0
2003-05-31,1.0720000267028809,1.0920000076293945,1.0720000267028809,1.0850000381469727,1.0850000381469727,0
2003-06-30,0.843999981880188,0.847000002861023,0.8379999995231628,0.8379999995231628,0.8379999995231628,0
2003-07-31,0.9409999847412109,0.9539999961853027,0.9110000133514404,0.9269999861717224,0.9269999861717224,0
2003-08-31,0.9620000123977661,0.9620000123977661,0.9570000171661377,0.9599999785423279,0.9599999785423279,0
2003-09-30,0.9300000071525574,0.9319999814033508,0.9259999990463257,0.9259999990463257,0.9259999990463257,0
2003-10-31,0.9359999895095825,0.9359999895095825,0.9319999814033508,0.9319999814033508,0.9319999814033508,0
2003-11-30,0.9160000085830688,0.9160000085830688,0.9079999923706055,0.9079999923706055,0.9079999923706055,0
2003-12-31,0.9120000004768372,0.9120000004768372,0.9070000052452087,0.9070000052452087,0.9070000052452087,0
2004-01-31,0.9120000004768372,0.9120000004768372,0.8960000276565552,0.8970000147819519,0.8970000147819519,0
2004-02-29,0.9319999814033508,0.9319999814033508,0.9269999861717224,0.9269999861717224,0.9269999861717224,0
2004-03-31,0.9330000281333923,0.9330000281333923,0.921999990940094,0.9229999780654907,0.9229999780654907,0
2004-04-30,0.9490000009536743,0.9520000219345093,0.9470000267028809,0.9520000219345093,0.9520000219345093,0
2004-05-31,1.0410000085830688,1.0540000200271606,1.0379999876022339,1.0520000457763672,1.0520000457763672,0
