date,United States,"New York, NY","Los Angeles, CA","Chicago, IL","Dallas, TX","Houston, TX","Washington, DC","Philadelphia, PA","Miami, FL","Atlanta, GA","Boston, MA","Phoenix, AZ","San Francisco, CA","Riverside, CA","Detroit, MI","Seattle, WA","Minneapolis, MN","San Diego, CA","Tampa, FL","Denver, CO","Baltimore, MD","St. Louis, MO","Orlando, FL","Charlotte, NC","San Antonio, TX","Portland, OR","Sacramento, CA","Pittsburgh, PA","Cincinnati, OH","Austin, TX","Las Vegas, NV","Kansas City, MO","Columbus, OH","Indianapolis, IN","Cleveland, OH","San Jose, CA","Nashville, TN","Virginia Beach, VA","Providence, RI","Jacksonville, FL","Milwaukee, WI","Oklahoma City, OK","Raleigh, NC","Memphis, TN","Richmond, VA","Louisville, KY","New Orleans, LA","Salt Lake City, UT","Hartford, CT","Buffalo, NY","Birmingham, AL","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Urban Honolulu, HI","Tulsa, OK","Fresno, CA","Worcester, MA","Omaha, NE","Bridgeport, CT","Greenville, SC","Albuquerque, NM","Bakersfield, CA","Albany, NY","Knoxville, TN","Baton Rouge, LA","McAllen, TX","New Haven, CT","El Paso, TX","Allentown, PA","Oxnard, CA","Columbia, SC","North Port, FL","Charleston, SC","Greensboro, NC","Stockton, CA","Cape Coral, FL","Boise City, ID","Colorado Springs, CO","Little Rock, AR","Lakeland, FL","Akron, OH","Des Moines, IA","Springfield, MA","Ogden, UT","Madison, WI","Winston, NC","Deltona, FL","Syracuse, NY","Provo, UT","Toledo, OH","Wichita, KS","Durham, NC","Augusta, GA","Palm Bay, FL","Jackson, MS","Harrisburg, PA","Spokane, WA","Scranton, PA","Chattanooga, TN","Modesto, CA","Lancaster, PA","Portland, ME","Youngstown, OH","Lansing, MI","Fayetteville, AR","Fayetteville, NC","Lexington, KY","Pensacola, FL","Santa Rosa, CA","Reno, NV","Huntsville, AL","Port St. Lucie, FL","Lafayette, LA","Myrtle Beach, SC","Springfield, MO","Visalia, CA","Killeen, TX","Asheville, NC","York, PA","Vallejo, CA","Santa Maria, CA","Salinas, CA","Salem, OR","Mobile, AL","Reading, PA","Corpus Christi, TX","Brownsville, TX","Manchester, NH","Fort Wayne, IN","Gulfport, MS","Salisbury, MD","Flint, MI","Peoria, IL","Canton, OH","Savannah, GA","Anchorage, AK","Beaumont, TX","Shreveport, LA","Trenton, NJ","Montgomery, AL","Davenport, IA","Tallahassee, FL","Eugene, OR","Naples, FL","Ann Arbor, MI","Ocala, FL","Hickory, NC","Huntington, WV","Fort Collins, CO","Rockford, IL","Lincoln, NE","Gainesville, FL","Boulder, CO","Green Bay, WI","Columbus, GA","South Bend, IN","Spartanburg, SC","Greeley, CO","Lubbock, TX","Clarksville, TN","Roanoke, VA","Evansville, IN","Kingsport, TN","Kennewick, WA","Utica, NY","Hagerstown, MD","Duluth, MN","Olympia, WA","Longview, TX","Wilmington, NC","San Luis Obispo, CA","Crestview, FL","Merced, CA","Waco, TX","Cedar Rapids, IA","Atlantic City, NJ","Bremerton, WA","Sioux Falls, SD","Santa Cruz, CA","Erie, PA","Norwich, CT","Amarillo, TX","Tuscaloosa, AL","College Station, TX","Kalamazoo, MI","Lynchburg, VA","Charleston, WV","Yakima, WA","Fargo, ND","Binghamton, NY","Fort Smith, AR","Appleton, WI","Topeka, KS","Macon, GA","Tyler, TX","Barnstable Town, MA","Daphne, AL","Bellingham, WA","Burlington, VT","Rochester, MN","Lafayette, IN","Champaign, IL","Medford, OR","Charlottesville, VA","Las Cruces, NM","Chico, CA","Hilton Head Island, SC","Athens, GA","Lake Havasu City, AZ","Columbia, MO","Springfield, IL","Monroe, LA","Elkhart, IN","Johnson City, TN","Yuma, AZ","Gainesville, GA","Jacksonville, NC","Florence, SC","Hilo, HI","St. Cloud, MN","Racine, WI","Bend, OR","Saginaw, MI","Warner Robins, GA","Terre Haute, IN","Torrington, CT","Punta Gorda, FL","Billings, MT","Redding, CA","Kingston, NY","Panama City, FL","Joplin, MO","Dover, DE","Jackson, TN","Yuba City, CA","Bowling Green, KY","St. George, UT","Muskegon, MI","Abilene, TX","Iowa City, IA","Auburn, AL","Midland, TX","Bloomington, IL","Hattiesburg, MS","Oshkosh, WI","Eau Claire, WI","Greenville, NC","Burlington, NC","Waterloo, IA","Coeur d'Alene, ID","East Stroudsburg, PA","Pueblo, CO","Blacksburg, VA","Wausau, WI","Kahului, HI","Janesville, WI","Tupelo, MS","Bloomington, IN","Odessa, TX","Jackson, MI","State College, PA","Sebastian, FL","Madera, CA","Decatur, AL","Chambersburg, PA","Vineland, NJ","Idaho Falls, ID","Grand Junction, CO","Elizabethtown, KY","Niles, MI","Monroe, MI","Santa Fe, NM","Concord, NH","Alexandria, LA","Traverse City, MI","Bangor, ME","Homosassa Springs, FL","Hanford, CA","Jefferson City, MO","Florence, AL","Dothan, AL","London, KY","Albany, GA","Sioux City, IA","Wichita Falls, TX","Valdosta, GA","Logan, UT","Flagstaff, AZ","Rocky Mount, NC","Pottsville, PA","Dalton, GA","Lebanon, PA","Morristown, TN","Winchester, VA","Wheeling, WV","Morgantown, WV","La Crosse, WI","Napa, CA","Rapid City, SD","Sumter, SC","Eureka, CA","Springfield, OH","Harrisonburg, VA","Battle Creek, MI","Sherman, TX","Manhattan, KS","Jonesboro, AR","Bismarck, ND","Hammond, LA","Pittsfield, MA","Mount Vernon, WA","Jamestown, NY","The Villages, FL","Albany, OR","Glens Falls, NY","Lawton, OK","Cleveland, TN","Sierra Vista, AZ","Ames, IA","Mansfield, OH","Staunton, VA","Augusta, ME","Altoona, PA","New Bern, NC","Farmington, NM","St. Joseph, MO","Wenatchee, WA","Owensboro, KY","Holland, MI","Lumberton, NC","Lawrence, KS","Goldsboro, NC","Watertown, NY","Sheboygan, WI","Weirton, WV","Missoula, MT","Bozeman, MT","Anniston, AL","Beckley, WV","Williamsport, PA","Brunswick, GA","California, MD","Twin Falls, ID","Cookeville, TN","Muncie, IN","Michigan City, IN","Roseburg, OR","Lewiston, ME","Longview, WA","Ogdensburg, NY","Kankakee, IL","Bluefield, WV","Show Low, AZ","Richmond, KY","Tullahoma, TN","Whitewater, WI","Ithaca, NY","Grand Forks, ND","Decatur, IL","LaGrange, GA","Bay City, MI","Fond du Lac, WI","Gettysburg, PA","Gadsden, AL","Kalispell, MT","Danville, VA","Mankato, MN","Lima, OH","Salem, OH","Truckee, CA","Sebring, FL","Hot Springs, AR","Adrian, MI","Shelby, NC","Dubuque, IA","Meridian, MS","Pinehurst, NC","Paducah, KY","Victoria, TX","Rome, GA","Sevierville, TN","Moses Lake, WA","Ashtabula, OH","Cape Girardeau, MO","Albertville, AL","Fairbanks, AK","Brainerd, MN","Cumberland, MD","Ocean City, NJ","Corvallis, OR","Pocatello, ID","Corning, NY","New Philadelphia, OH","Hermiston, OR","Clarksburg, WV","Parkersburg, WV","Beaver Dam, WI","Pine Bluff, AR","Grants Pass, OR","Cullman, AL","Zanesville, OH","New Castle, PA","Oak Harbor, WA","Orangeburg, SC","Watertown, WI","Meadville, PA","Elmira, NY","Great Falls, MT","Russellville, AR","Indiana, PA","Midland, MI","Kokomo, IN","Bloomsburg, PA","Helena, MT","Key West, FL","Talladega, AL","Stillwater, OK","Columbus, IN","Athens, TX","Centralia, WA","Manitowoc, WI","Hinesville, GA","Warsaw, IN","Plattsburgh, NY","Statesboro, GA","Casper, WY","Wilson, NC","Glenwood Springs, CO","Seneca, SC","Minot, ND","Olean, NY","Chillicothe, OH","Searcy, AR","Grand Island, NE","Port Angeles, WA","Auburn, NY","Huntsville, TX","Keene, NH","Heber, UT","Quincy, IL","Sandusky, OH","Findlay, OH","Frankfort, KY","Aberdeen, WA","Portsmouth, OH","Somerset, PA","Jefferson, GA","Kapaa, HI","Palatka, FL","Hobbs, NM","Shawnee, OK","Mount Airy, NC","Stevens Point, WI","Greeneville, TN","Greenwood, SC","Lake City, FL","Klamath Falls, OR","Morehead City, NC","Clearlake, CA","Alamogordo, NM","Roanoke Rapids, NC","Farmington, MO","Muskogee, OK","Marion, IN","Faribault, MN","Richmond, IN","Marquette, MI","North Wilkesboro, NC","Mount Pleasant, MI","Marion, OH","Baraboo, WI","Red Bluff, CA","Marinette, WI","Roswell, NM","Shelton, WA","Dublin, GA","Somerset, KY","Coos Bay, OR","Forest City, NC","Rexburg, ID","Lewiston, ID","Laconia, NH","Georgetown, SC","Athens, OH","Sanford, NC","Enid, OK","Mount Vernon, OH","Walla Walla, WA","Albemarle, NC","Hutchinson, KS","Hudson, NY","Gillette, WY","Sturgis, MI","Rutland, VT","Crossville, TN","Sayre, PA","Salina, KS","Marietta, OH","Fergus Falls, MN","Barre, VT","Fremont, OH","Oneonta, NY","Norwalk, OH","Batavia, NY","Ardmore, OK","Palestine, TX","Fort Madison, IA","Charleston, IL","Fernley, NV","Carson City, NV","Calhoun, GA","Cullowhee, NC","Fairmont, WV","Ontario, OR","Picayune, MS","Sterling, IL","Branson, MO","Cedar City, UT","Waycross, GA","Oxford, MS","Jasper, IN","Edwards, CO","Durango, CO","Kinston, NC","Sonora, CA","Tiffin, OH","Point Pleasant, WV","Elko, NV","Danville, KY","Glasgow, KY","St. Marys, GA","Boone, NC","Warrensburg, MO","Gloversville, NY","Fort Leonard Wood, MO","Poplar Bluff, MO","Elizabeth City, NC","Payson, AZ","Athens, TN","Enterprise, AL","Ashland, OH","Scottsboro, AL","Milledgeville, GA","Kerrville, TX","Bartlesville, OK","Corsicana, TX","Greenville, OH","Rochelle, IL","Oil City, PA","Mason City, IA","Jacksonville, TX","Pahrump, NV","Paris, TX","Winona, MN","Newport, OR","Shelbyville, TN","Amsterdam, NY","Gardnerville Ranchos, NV","Ca-¦on City, CO","New Castle, IN","Norfolk, NE","Cadillac, MI","Ruston, LA","Sidney, OH","Pullman, WA","Malone, NY","Blackfoot, ID","Red Wing, MN","Nogales, AZ","Tahlequah, OK","Kendallville, IN","Montrose, CO","Cortland, NY","Mount Sterling, KY","Clinton, IA","Sandpoint, ID","Bardstown, KY","Wapakoneta, OH","Plymouth, IN","Lewistown, PA","Bemidji, MN","Bellefontaine, OH","Seymour, IN","Burley, ID","Durant, OK","Cornelia, GA","Hillsdale, MI","Thomasville, GA","Paragould, AR","Burlington, IA","Madisonville, KY","Menomonie, WI","Shawano, WI","Bedford, IN","Washington, NC","Freeport, IL","Rolla, MO","Coldwater, MI","Marion, NC","Huntingdon, PA","Ellensburg, WA","Ponca City, OK","Lawrenceburg, TN","McAlester, OK","Willmar, MN","Muscatine, IA","Lewisburg, PA","Auburn, IN","Duncan, OK","Sedalia, MO","Cedartown, GA","Aberdeen, SD","Rock Springs, WY","Garden City, KS","Celina, OH","Wilmington, OH","Bucyrus, OH","Alma, MI","El Campo, TX","Gainesville, TX","McMinnville, TN","Astoria, OR","Big Stone Gap, VA","Marshalltown, IA","Big Rapids, MI","Austin, MN","Okeechobee, FL","Clewiston, FL","Riverton, WY","Pittsburg, KS","Hannibal, MO","Warren, PA","Alexandria, MN","Urbana, OH","Greenwood, MS","Cambridge, OH","Defiance, OH","Sikeston, MO","Ada, OK","Brownwood, TX","Crawfordsville, IN","Logansport, IN","Scottsbluff, NE","Newberry, SC","Lock Haven, PA","Easton, MD","Owatonna, MN","Laramie, WY","Murray, KY","Fremont, NE","Bennington, VT","Campbellsville, KY","Mayfield, KY","Kill Devil Hills, NC","Hutchinson, MN","Coshocton, OH","Huntington, IN","Vincennes, IN","North Platte, NE","Peru, IN","Pontiac, IL","Lebanon, MO","Decatur, IN","Brenham, TX","Vernal, UT","Ottumwa, IA","Butte, MT","Emporia, KS","Jackson, WY","Effingham, IL","Dodge City, KS","Angola, IN","Dixon, IL","Laurinburg, NC","Brookings, SD","Americus, GA","Columbus, NE","Taylorville, IL","Arcadia, FL","Seneca Falls, NY","Dickinson, ND","Washington, IN","Frankfort, IN","Madison, IN","Brevard, NC","Susanville, CA","Dayton, TN","Jackson, OH","Cambridge, MD","Juneau, AK","Coffeyville, KS","Berlin, NH","Hastings, NE","Wabash, IN","Breckenridge, CO","Albert Lea, MN","Sheridan, WY","Miami, OK","Iron Mountain, MI","McPherson, KS","Kirksville, MO","Ludington, MI","Washington Court House, OH","Hays, KS","Fort Morgan, CO","Van Wert, OH","Weatherford, OK","Mountain Home, ID","Mineral Wells, TX","Silver City, NM","Elkins, WV","Macomb, IL","North Vernon, IN","Thomaston, GA","Fredericksburg, TX","Toccoa, GA","The Dalles, OR","Greensburg, IN","Indianola, MS","La Grande, OR","Ottawa, KS","New Ulm, MN","Lexington, NE","Great Bend, KS","Spearfish, SD","Wauchula, FL","Marshall, MN","Fallon, NV","Hailey, ID","Steamboat Springs, CO","Moberly, MO","Middlesborough, KY","Prineville, OR","Hood River, OR","Connersville, IN","Mitchell, SD","Wahpeton, ND","Liberal, KS","Oskaloosa, IA","Sterling, CO","Beatrice, NE","Pierre, SD","Storm Lake, IA","Evanston, WY","Othello, WA","Vineyard Haven, MA","Parsons, KS","Los Alamos, NM","Spirit Lake, IA","Winnemucca, NV","Maysville, KY","Spencer, IA","Atchison, KS","Fairfield, IA","Vermillion, SD","Ketchikan, AK","Craig, CO"
2000-01-31,221441.7227080356,316445.451987969,423573.40146591136,275086.0921857166,283646.8388401667,250295.505989844,290257.5741157856,223121.2132691153,300130.78829998936,251662.1405395797,399061.4988690692,235820.1365976344,479731.4665701204,222248.15679599927,239847.56337941904,314895.35999510635,230981.3759995934,382646.9953518846,191909.4121307474,306075.0990533591,252505.2398150554,212408.4257793481,244848.5654871298,264359.1477489773,212897.4816336794,261134.08914449727,267211.528222876,147399.8543515298,230738.67386653804,278511.3384010392,259128.3739458058,223066.4924405308,242811.8556599836,,203723.9911268847,660857.2168398413,272537.3329599106,210994.88110274723,214153.90630763656,225511.01158805983,175176.22765352452,195766.99801170945,309956.4612975286,253238.0880776136,263822.43025546643,222960.31889232065,193194.1355444452,232694.7383008437,261398.3474548061,110262.6689711132,237333.80096668855,142394.95074242554,189696.0935107153,211144.8784725093,334497.3481727218,222418.28199272123,190280.63808877708,223696.1445348797,211095.08260307316,761407.4226636809,215109.6974927895,,160855.4428324834,151991.4277178232,226368.4793012529,,,230060.87036926692,170685.0461026028,121735.30271736949,389963.52760183136,199933.75289683923,236994.058042556,213049.74676734663,253103.8986128209,254858.77694171268,223264.25654222025,,238633.39073593545,216755.9462374524,185127.93213710308,188895.83433324995,209462.22386697528,177159.61449081305,227383.90216200813,250375.1794514708,221378.5645983837,168153.49152228129,115686.21315357764,,168325.05567321932,,,178972.04199448944,203755.12575551355,,132492.27034389682,195370.31896207476,90532.25968673723,217691.77029042775,225894.8440342545,,209391.54034796444,119163.02853198296,163569.28136031565,222312.57020984532,200254.32660328763,236511.45596444217,194636.3533182676,353751.6186294504,310534.3984229815,,205948.7025501955,,,,145575.49393057704,,,132195.8769781232,309201.5317348571,392976.6091955382,304524.4256279326,189336.4925368837,154204.59374502656,82383.66409179656,,,220461.49576811492,,,197812.1568135703,146353.8260500773,,147148.97289551582,179497.32321018365,222403.7150568436,,,314284.12803694094,250039.94632103603,,227430.55677017305,209153.28710131533,443521.1232134986,287949.91918113927,,195737.3007779573,145975.60981172652,268616.3058324401,134166.75983227338,187270.73461898,219391.7526674444,396121.3693715964,,180458.55507210348,,,239722.7429276314,211064.9387852493,162777.44301063527,,184371.8237900481,170819.9834876058,177670.73949429404,78560.81361179688,165756.1187150313,,199487.65156316213,170011.95289315388,,310252.0454477,272348.1982670087,,,187483.15833256213,200221.65817703397,199029.8756534711,,452020.4993395156,126545.42960093304,214780.08878396152,,217767.5662804673,,188153.86445072704,184098.72017380263,162165.88295952036,,,86998.81008971637,159697.87678823585,,141348.99899440852,199907.9696997983,,359205.30089579086,227994.8172259158,,146639.53161803263,197408.3587540452,171825.28776898645,,195456.95797793297,202915.4214109064,,,626875.4161451062,249606.24588192056,175472.80268216136,,,162730.78037037604,,200541.1931296991,,224213.02941883635,,,,,,245775.98162254287,111586.8252811251,185153.7873994029,,253276.44138372055,150331.42710361804,,129293.85203455396,155579.7417067374,161789.8581917627,,,223798.6860068497,,153539.80042059644,,145518.66655369525,,,189160.0443871774,,225410.81197054897,,,,,,,,,166190.34046433275,154106.3990830034,,211421.8123287148,,,,,,,245203.2014940513,,,,120767.81848237912,164359.92176876942,223535.3449025245,185691.9809002483,202958.17676277584,196761.96531856392,,184540.60705528455,152387.85289720306,195757.0007258995,93923.29567097744,145398.30207460772,,,,,71060.15930365186,189635.5428282441,123178.57821749462,,157944.16268420574,,257050.3597306732,138180.68922819907,,180111.57821704273,,159847.06020929106,190452.82468156787,97594.28041374763,182518.27997921465,,342522.23222415545,,,,128336.26243819072,,159352.39902384867,,,190019.6996609223,,,199865.3639300429,222345.75480341536,82048.38343044104,,,117276.13574202132,140571.86544131848,152574.51130337126,,,172613.28302497187,,91406.36569604489,62519.26388664396,164378.41335282652,,,,199758.87700945183,175050.88534114955,,,191248.9424577975,64413.58141199136,,,,,,113786.4330054493,130615.23389238826,,217055.85625145203,,193191.47792179097,,,122877.1949929265,105637.93146731234,,58231.53348358446,,102681.10866198252,135272.1766224935,171685.09096920345,153682.91987032563,,127992.25660744356,,,178574.2394369176,133493.34477693812,,140211.8311724572,,,97193.22801121188,,138964.00170215793,104786.10697586884,,,135227.6108075167,115390.5061016958,161147.6128691489,,,,150199.16626684755,,39235.01367416018,206399.7360372255,,100096.61937044255,,,,,103144.30640509716,232178.3127720705,285419.19822870044,,92621.59199030355,163246.21479348635,,118898.75917739926,141844.0819169995,,103997.9424504406,175002.62069562497,,120585.23281356646,,,,,70271.1963584345,96365.31125015055,,151258.14524238108,,194925.1829244843,,113923.565418635,,,,201572.024834748,,,,107230.64449703708,164164.67407544996,167537.18211436973,97003.71751003728,,,,819729.8132590499,,,80375.07740901785,144996.99791474553,152730.25780895574,,,66384.52799091938,,154147.95126972417,,,165946.41760613376,197238.3342922672,157771.25698067172,,121178.59498747514,,,173400.8017553206,,,106263.70186478629,,,,,113606.20545704564,134105.91036307535,239761.9098629637,,,95835.48253312965,,126546.54572731673,,,,108640.78544674876,121726.37346130137,,,,,,,,,99382.17852096444,,149123.9838944252,,,183442.41860545517,,,160166.43177094043,138891.40854114565,,187158.3106754721,195154.39904161007,,141303.1941055316,,123733.41793745729,91837.66588837992,,,,146888.6058552651,,124590.55805988872,129671.67026227104,66464.15979931598,102046.83480746434,91952.07696487044,,,,,,258115.46717950885,,,,116286.73755576488,,,,,146417.13397175647,,,881801.40145886,,,,92078.64621797595,104142.12318283244,,124525.23604670142,137639.51296526598,151925.28964050973,252908.14307835716,,79932.3347793904,,,,146178.8835467627,119002.13601841852,,,,,,155172.97298155818,,126239.47513897512,,56670.82199703086,,,,,,168645.04264398018,,58809.178805103445,396019.8545492399,,,,,,131537.7910613382,,78320.4211102632,,,111906.17951557158,160066.70490682416,,212731.9186852401,84424.39864950979,,,,132413.59105140428,,145864.96534227565,,,,,,,,,221904.2363200594,,,160712.5602316435,,,,,,,108933.96567467896,,,,108045.24272399544,105740.3391028242,140764.23748873893,,,,,,83605.36605453459,103963.21005960125,,,,,,,,,,,,,,,113918.74473969651,,,,,,,,133268.2428463,,,108811.7767713082,,119065.41944596558,,,,,,,508901.2393744845,,,172889.40309588597,,165542.26764817722,,,,,,,,,,75129.73872668423,,,,,,,,,,,,,,,176088.84331746862,118730.1826323978,,,95986.49145368717,,,,,,,,,167107.72529365853,,,83355.37801028762,,,,,,68430.19155058922,,,,126050.7537652815,130083.84097919472,,,83461.8974133095,63680.52249621568,,,,,81251.91621917044,,136209.08780197427,,124796.10057449913,,,,,,,,,,,,,,580181.4066840197,,,131036.50719274503,217328.07672363007,,,,,,151939.54010286502,,,,,,507812.89069399866,,,,,,,,,,,163157.73358971655
2000-02-29,221981.58923001407,317908.79670361674,425583.6635647905,275415.7912812312,283456.6030770421,250361.75743455623,290826.9390177407,223867.9377513393,301010.06228027894,252294.7511936889,400787.30158105807,236350.5369704315,480976.2098039872,223086.83583017133,240236.56040440025,316033.56631203764,231822.46041699985,383964.1116683481,192348.9537560029,307489.33006594353,252673.85483729825,212686.34722222397,245579.25309523992,264717.0274335997,213247.57811050623,261989.22610979807,267924.97230206546,147689.20240612503,230671.68349507192,278888.39994330914,259062.6602139128,223314.86406433483,242966.1152719344,,204137.84310826825,664346.7110892282,272709.53097553155,211542.99124643183,215132.40384571697,226077.52990954556,175119.19766715184,196125.12301549196,310097.85431901907,253384.70350678748,264790.4015546101,222857.45489834223,193488.2624894714,232719.350491963,261659.67273988636,110601.11816929688,237670.38915164836,142086.1232755286,189730.4028242656,211429.83655775015,335178.27154054923,221625.3729210225,190771.7730298704,224372.41046463727,211569.04138337588,765959.4412008515,215373.3151727156,,160959.55472795712,152656.80006987182,226900.3617046132,,,231437.7847797841,170882.35343547745,122189.68389737415,390998.4522027109,200307.7917196718,237453.8557014337,213691.8194859692,253718.52849882812,253655.9997244184,223494.0451909217,,238968.2454376116,216884.4999506239,185548.378247055,189347.6126186286,210245.5345628641,177281.3697196588,227456.4681142058,250259.81242544868,221948.98211424352,168374.48552023084,115849.44997176043,,168530.00251471464,,,179419.96079246403,204577.1200501145,,132877.70135659596,195274.79193191067,90990.07388916991,218280.3289116961,226595.6710547191,,210592.48521372973,119471.09237866386,164263.0066254583,221470.85613327703,200518.15280349823,236524.26414834143,194195.71259037155,358256.8840238455,311041.6520723353,,206332.3560301545,,,,145334.57859732042,,,132512.47650783526,309637.9201456928,393319.9373654097,305714.2302823307,189479.3334638044,154794.22417746822,82364.99214182628,,,221052.1355048477,,,198128.7579779332,145633.8947806522,,147333.1064138898,179712.20166792005,222617.29700934145,,,313923.0004354814,250402.7607392621,,228195.21699724413,209440.1819326564,441745.689606006,287967.07649416936,,196218.4898012136,145879.55531438725,268212.89867529226,134251.10448838002,187554.8209288896,219915.3406605823,397715.6317370083,,181338.07556738483,,,239924.143961376,211840.14247224847,163031.20006911515,,184639.83089827868,170017.1067496737,177704.0335550616,78787.01506879202,165512.3992663707,,199549.0867743776,170993.43259595847,,311642.33082162926,270493.2188451829,,,187802.20965471875,201101.36310660577,199659.7438471724,,453396.7183886089,127215.03238024664,216109.9616386402,,218436.7967534681,,188055.9902218328,184839.52940326213,162099.38515825884,,,87235.9661957487,160238.0103982147,,141083.65153250378,199773.10532708967,,361520.8010671863,228565.7996613083,,147071.11987143935,198124.45610892505,172306.80264476774,,195382.48393115317,203761.9507208293,,,629106.8464024471,250059.0431545109,174761.31138199978,,,162926.81781512927,,200170.15748651623,,224543.3972429859,,,,,,245951.8644719268,111335.74109427078,185808.5993056023,,254511.8613217272,151407.711428988,,128476.01128331613,156247.76343104814,162263.66664626548,,,223673.97095457604,,153412.43922308928,,145468.70303566963,,,188797.37967035765,,225889.35950897587,,,,,,,,,166264.0828418745,154674.93189509618,,210599.5036765939,,,,,,,245442.19815805912,,,,121178.135872907,164187.64369248657,223166.9472364804,185570.0462791015,202973.59529246693,196400.8701776247,,185685.32590366015,153168.49999633082,195945.1767133912,94080.29750116536,145639.48968565196,,,,,71217.80914246452,189573.05424579023,123279.46554942668,,159036.9426149992,,255984.74369303248,138160.9639575748,,179855.10025759565,,158985.1740674395,191896.54230331324,97367.97079558628,182756.49552239367,,344293.9617019878,,,,128399.47640820188,,159206.41995612832,,,189406.3406224473,,,199675.9283587784,222431.92751080732,82207.39724731333,,,117975.39389396211,141304.87697796617,152516.61233070344,,,172499.52404324105,,91777.04042967426,62959.00155046281,164559.40027200722,,,,200132.284487224,176641.30971760227,,,191668.6486294681,64583.41076447898,,,,,,114058.24106927607,130886.0483648436,,217173.8872085459,,194140.34409837652,,,122822.97214652933,105890.5170101372,,58370.82839360504,,102209.27996436346,135284.12998167385,171741.4772255387,153808.41399120633,,128492.0784177129,,,178457.33575875364,133258.410870674,,140734.80152852138,,,97340.65300016984,,139636.73099654022,104870.36131264242,,,134818.22450442013,115592.62858765988,160220.3995646055,,,,150276.5616693402,,39307.90217941229,205442.96319821005,,99980.63925451002,,,,,103286.58168596328,233965.9200392232,287954.2441362747,,92942.30552091244,163705.30837748625,,118184.73885147102,141984.43590421532,,104281.93099064972,175825.17870990967,,121072.9194054536,,,,,70637.31205668431,96666.59705115008,,151142.8737558112,,194936.537040738,,114156.55221039212,,,,201622.4425959928,,,,107371.55615162032,164361.13005692678,167804.2286543286,97361.419128664,,,,826620.5110621545,,,80418.36274100086,146326.20211035624,152715.02521705712,,,66683.88065777847,,154317.59427251003,,,165441.9533977349,197387.96976748703,157909.71931584287,,120946.08321053136,,,174017.0873069419,,,106404.4648105288,,,130436.9041493274,,114492.45303917427,134031.91467291105,240377.2501934633,,,96266.0806709301,,126681.54159977449,,,,109409.85763592196,122207.457343128,,,,,,,,,98991.24103332704,,148478.8303829946,,,184053.04496069736,,,160431.54650172184,138802.9760921831,,187681.65396173287,196241.34281096552,,141832.663862849,,123551.20512736266,91619.15823785,,,,147488.4727221431,,124216.05658728126,129942.91302285378,66714.79110521567,102340.91981646168,92211.04314436598,,,,,,259568.9470756765,,,,116292.54734741244,,,,,146738.64531831176,,,887470.9283306277,,,,92145.64360428527,104036.6752612416,,124728.71012105136,138181.84811833262,152508.16739881175,253112.5279422562,,80285.2826297629,,,,146514.6427072676,119125.17515897904,,,,,,155642.8219507592,,126737.86851410184,,56678.17767218631,,,,,,168916.61583403737,,59017.18557737336,394690.7747791544,,,,,,131570.5372992154,,78910.23782937064,,,112490.3438406818,161439.73515542966,,212994.02333951293,84724.23484216174,,,,133538.76626942598,,145986.6924662566,,,,,,,,,224999.83483583332,,,159894.89031814094,,,,,,,109199.11629054742,,,,108228.36355105028,106015.5377699059,140701.52189502824,,,,,,83642.6141717478,104866.55528286065,,,,,,,,,,,,,,,114411.28397893184,,,,,,,,133942.9400039002,,,109060.23560412315,,119497.13772783108,,,,,,,511453.5553614152,,,172771.70067154878,,165632.71358832263,,,,,,,,,,75182.38340125051,,,,,,,,,,,,,,,175879.5942491791,118880.41780174276,,,96117.83647175269,,,119261.2203618244,,,,,,167836.81953110176,,,83362.23321451826,,,,,,68581.12047974033,,,,126353.6907741948,129985.08830727907,,,83917.98560534455,64210.5153619816,,,,,81426.38080356747,,136887.99171891913,,125997.665480506,,,,,,,,,,,,,,581860.6835593703,,,131005.8312379621,217304.62897806757,,,,,,152036.06944278366,,,,,,513405.6075844739,,,,,,,,,,,163507.7123428837
