date,United States,"New York, NY","Los Angeles, CA","Chicago, IL","Dallas, TX","Houston, TX","Washington, DC","Philadelphia, PA","Miami, FL","Atlanta, GA","Boston, MA","Phoenix, AZ","San Francisco, CA","Riverside, CA","Detroit, MI","Seattle, WA","Minneapolis, MN","San Diego, CA","Tampa, FL","Denver, CO","Baltimore, MD","St. Louis, MO","Orlando, FL","Charlotte, NC","San Antonio, TX","Portland, OR","Sacramento, CA","Pittsburgh, PA","Cincinnati, OH","Austin, TX","Las Vegas, NV","Kansas City, MO","Columbus, OH","Indianapolis, IN","Cleveland, OH","San Jose, CA","Nashville, TN","Virginia Beach, VA","Providence, RI","Jacksonville, FL","Milwaukee, WI","Oklahoma City, OK","Raleigh, NC","Memphis, TN","Richmond, VA","Louisville, KY","New Orleans, LA","Salt Lake City, UT","Hartford, CT","Buffalo, NY","Birmingham, AL","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Urban Honolulu, HI","Tulsa, OK","Fresno, CA","Worcester, MA","Omaha, NE","Bridgeport, CT","Greenville, SC","Albuquerque, NM","Bakersfield, CA","Albany, NY","Knoxville, TN","Baton Rouge, LA","McAllen, TX","New Haven, CT","El Paso, TX","Allentown, PA","Oxnard, CA","Columbia, SC","North Port, FL","Charleston, SC","Greensboro, NC","Stockton, CA","Cape Coral, FL","Boise City, ID","Colorado Springs, CO","Little Rock, AR","Lakeland, FL","Akron, OH","Des Moines, IA","Springfield, MA","Ogden, UT","Madison, WI","Winston, NC","Deltona, FL","Syracuse, NY","Provo, UT","Toledo, OH","Wichita, KS","Durham, NC","Augusta, GA","Palm Bay, FL","Jackson, MS","Harrisburg, PA","Spokane, WA","Scranton, PA","Chattanooga, TN","Modesto, CA","Lancaster, PA","Portland, ME","Youngstown, OH","Lansing, MI","Fayetteville, AR","Fayetteville, NC","Lexington, KY","Pensacola, FL","Santa Rosa, CA","Reno, NV","Huntsville, AL","Port St. Lucie, FL","Lafayette, LA","Myrtle Beach, SC","Springfield, MO","Visalia, CA","Killeen, TX","Asheville, NC","York, PA","Vallejo, CA","Santa Maria, CA","Salinas, CA","Salem, OR","Mobile, AL","Reading, PA","Corpus Christi, TX","Brownsville, TX","Manchester, NH","Fort Wayne, IN","Gulfport, MS","Salisbury, MD","Flint, MI","Peoria, IL","Canton, OH","Savannah, GA","Anchorage, AK","Beaumont, TX","Shreveport, LA","Trenton, NJ","Montgomery, AL","Davenport, IA","Tallahassee, FL","Eugene, OR","Naples, FL","Ann Arbor, MI","Ocala, FL","Hickory, NC","Huntington, WV","Fort Collins, CO","Rockford, IL","Lincoln, NE","Gainesville, FL","Boulder, CO","Green Bay, WI","Columbus, GA","South Bend, IN","Spartanburg, SC","Greeley, CO","Lubbock, TX","Clarksville, TN","Roanoke, VA","Evansville, IN","Kingsport, TN","Kennewick, WA","Utica, NY","Hagerstown, MD","Duluth, MN","Olympia, WA","Longview, TX","Wilmington, NC","San Luis Obispo, CA","Crestview, FL","Merced, CA","Waco, TX","Cedar Rapids, IA","Atlantic City, NJ","Bremerton, WA","Sioux Falls, SD","Santa Cruz, CA","Erie, PA","Norwich, CT","Amarillo, TX","Tuscaloosa, AL","College Station, TX","Kalamazoo, MI","Lynchburg, VA","Charleston, WV","Yakima, WA","Binghamton, NY","Fort Smith, AR","Appleton, WI","Topeka, KS","Macon, GA","Tyler, TX","Barnstable Town, MA","Daphne, AL","Bellingham, WA","Burlington, VT","Rochester, MN","Lafayette, IN","Champaign, IL","Medford, OR","Charlottesville, VA","Lake Charles, LA","Las Cruces, NM","Chico, CA","Hilton Head Island, SC","Athens, GA","Lake Havasu City, AZ","Columbia, MO","Monroe, LA","Elkhart, IN","Johnson City, TN","Yuma, AZ","Gainesville, GA","Jacksonville, NC","Florence, SC","Hilo, HI","St. Cloud, MN","Racine, WI","Bend, OR","Saginaw, MI","Warner Robins, GA","Terre Haute, IN","Torrington, CT","Punta Gorda, FL","Billings, MT","Redding, CA","Kingston, NY","Panama City, FL","Joplin, MO","Dover, DE","Yuba City, CA","Bowling Green, KY","St. George, UT","Muskegon, MI","Abilene, TX","Iowa City, IA","Auburn, AL","Bloomington, IL","Hattiesburg, MS","Oshkosh, WI","Eau Claire, WI","Greenville, NC","Burlington, NC","Waterloo, IA","Coeur d'Alene, ID","East Stroudsburg, PA","Pueblo, CO","Blacksburg, VA","Wausau, WI","Kahului, HI","Janesville, WI","Bloomington, IN","Jackson, MI","State College, PA","Sebastian, FL","Madera, CA","Chambersburg, PA","Vineland, NJ","Idaho Falls, ID","Grand Junction, CO","Elizabethtown, KY","Niles, MI","Monroe, MI","Santa Fe, NM","Concord, NH","Alexandria, LA","Traverse City, MI","Bangor, ME","Homosassa Springs, FL","Hanford, CA","Jefferson City, MO","London, KY","Albany, GA","Sioux City, IA","Wichita Falls, TX","Valdosta, GA","Logan, UT","Flagstaff, AZ","Rocky Mount, NC","Pottsville, PA","Winchester, VA","Wheeling, WV","Morgantown, WV","La Crosse, WI","Napa, CA","Rapid City, SD","Sumter, SC","Eureka, CA","Springfield, OH","Harrisonburg, VA","Battle Creek, MI","Sherman, TX","Manhattan, KS","Bismarck, ND","Pittsfield, MA","Mount Vernon, WA","Jamestown, NY","The Villages, FL","Albany, OR","Glens Falls, NY","Lawton, OK","Cleveland, TN","Sierra Vista, AZ","Ames, IA","Mansfield, OH","Staunton, VA","Augusta, ME","New Bern, NC","Farmington, NM","St. Joseph, MO","Wenatchee, WA","Owensboro, KY","Holland, MI","Lumberton, NC","Lawrence, KS","Goldsboro, NC","Watertown, NY","Sheboygan, WI","Weirton, WV","Missoula, MT","Bozeman, MT","Anniston, AL","Beckley, WV","Williamsport, PA","Brunswick, GA","California, MD","Twin Falls, ID","Cookeville, TN","Muncie, IN","Michigan City, IN","Roseburg, OR","Lewiston, ME","Longview, WA","Ogdensburg, NY","Kankakee, IL","Bluefield, WV","Show Low, AZ","Richmond, KY","Whitewater, WI","Ithaca, NY","Grand Forks, ND","Decatur, IL","LaGrange, GA","Bay City, MI","Fond du Lac, WI","Gettysburg, PA","Kalispell, MT","Danville, VA","Mankato, MN","Lima, OH","Salem, OH","Truckee, CA","Sebring, FL","Hot Springs, AR","Adrian, MI","Dubuque, IA","Meridian, MS","Pinehurst, NC","Paducah, KY","Victoria, TX","Rome, GA","Sevierville, TN","Moses Lake, WA","Ashtabula, OH","Cape Girardeau, MO","Fairbanks, AK","Brainerd, MN","Cumberland, MD","Ocean City, NJ","Corvallis, OR","Pocatello, ID","Corning, NY","New Philadelphia, OH","Ukiah, CA","Hermiston, OR","Clarksburg, WV","Parkersburg, WV","Grants Pass, OR","Zanesville, OH","New Castle, PA","Oak Harbor, WA","Elmira, NY","Great Falls, MT","Indiana, PA","Midland, MI","Kokomo, IN","Bloomsburg, PA","Helena, MT","Key West, FL","Stillwater, OK","Columbus, IN","Athens, TX","Centralia, WA","Manitowoc, WI","Hinesville, GA","Warsaw, IN","Plattsburgh, NY","Statesboro, GA","Casper, WY","Wilson, NC","Glenwood Springs, CO","Seneca, SC","Olean, NY","Chillicothe, OH","Grand Island, NE","Port Angeles, WA","Auburn, NY","Huntsville, TX","Keene, NH","Quincy, IL","Sandusky, OH","Findlay, OH","Frankfort, KY","Aberdeen, WA","Portsmouth, OH","Somerset, PA","Kapaa, HI","Palatka, FL","Shawnee, OK","Mount Airy, NC","Greenwood, SC","Lake City, FL","Klamath Falls, OR","Morehead City, NC","Clearlake, CA","Alamogordo, NM","Roanoke Rapids, NC","Farmington, MO","Muskogee, OK","Marion, IN","Faribault, MN","Richmond, IN","Marquette, MI","North Wilkesboro, NC","Mount Pleasant, MI","Marion, OH","Baraboo, WI","Red Bluff, CA","Roswell, NM","Shelton, WA","Coos Bay, OR","Forest City, NC","Rexburg, ID","Lewiston, ID","Laconia, NH","Georgetown, SC","Athens, OH","Sanford, NC","Enid, OK","Mount Vernon, OH","Walla Walla, WA","Albemarle, NC","Hutchinson, KS","Hudson, NY","Starkville, MS","Gillette, WY","Sturgis, MI","Rutland, VT","Crossville, TN","Sayre, PA","Salina, KS","Marietta, OH","Fergus Falls, MN","Barre, VT","Fremont, OH","Oneonta, NY","Norwalk, OH","Batavia, NY","Ardmore, OK","Fort Madison, IA","Fernley, NV","Carson City, NV","Calhoun, GA","Cullowhee, NC","Fairmont, WV","Ontario, OR","Sterling, IL","Branson, MO","Cedar City, UT","Oxford, MS","Jasper, IN","Edwards, CO","Durango, CO","Kinston, NC","Sonora, CA","Tiffin, OH","Point Pleasant, WV","Elko, NV","Danville, KY","Glasgow, KY","St. Marys, GA","Boone, NC","Gloversville, NY","Elizabeth City, NC","Payson, AZ","Ashland, OH","Milledgeville, GA","Kerrville, TX","Bartlesville, OK","Greenville, OH","Rochelle, IL","Oil City, PA","Mason City, IA","Jacksonville, TX","Galesburg, IL","Winona, MN","Newport, OR","Amsterdam, NY","Gardnerville Ranchos, NV","Ca-¦on City, CO","New Castle, IN","Clovis, NM","Norfolk, NE","Cadillac, MI","Sidney, OH","Pullman, WA","Malone, NY","Red Wing, MN","Nogales, AZ","Tahlequah, OK","Kendallville, IN","Montrose, CO","Cortland, NY","Mount Sterling, KY","Clinton, IA","Sandpoint, ID","Bardstown, KY","Wapakoneta, OH","Plymouth, IN","Lewistown, PA","Bemidji, MN","Bellefontaine, OH","Seymour, IN","Burley, ID","Durant, OK","Cornelia, GA","Hillsdale, MI","Burlington, IA","Shawano, WI","Bedford, IN","Freeport, IL","Rolla, MO","Marion, NC","Huntingdon, PA","Ellensburg, WA","Ponca City, OK","McAlester, OK","Muscatine, IA","Lewisburg, PA","Auburn, IN","Duncan, OK","Sedalia, MO","Cedartown, GA","Rock Springs, WY","Garden City, KS","Celina, OH","Wilmington, OH","Bucyrus, OH","El Campo, TX","Astoria, OR","Big Stone Gap, VA","Marshalltown, IA","Big Rapids, MI","Austin, MN","Okeechobee, FL","Houghton, MI","Clewiston, FL","Riverton, WY","Pittsburg, KS","Hannibal, MO","Warren, PA","Urbana, OH","Greenwood, MS","Defiance, OH","Sikeston, MO","Ada, OK","Brownwood, TX","Crawfordsville, IN","Logansport, IN","Scottsbluff, NE","Lock Haven, PA","Laramie, WY","Murray, KY","Fremont, NE","Escanaba, MI","Mayfield, KY","Kill Devil Hills, NC","Hutchinson, MN","Coshocton, OH","Huntington, IN","Vincennes, IN","Bay City, TX","North Platte, NE","Peru, IN","Pontiac, IL","Decatur, IN","Brenham, TX","Ottumwa, IA","Butte, MT","Emporia, KS","Jackson, WY","Effingham, IL","Dodge City, KS","Angola, IN","Laurinburg, NC","Taos, NM","Brookings, SD","Americus, GA","Columbus, NE","Taylorville, IL","Arcadia, FL","Seneca Falls, NY","Dickinson, ND","Washington, IN","Frankfort, IN","Madison, IN","Brevard, NC","Susanville, CA","Jackson, OH","Juneau, AK","Coffeyville, KS","Berlin, NH","Hastings, NE","Wabash, IN","Breckenridge, CO","Albert Lea, MN","Sheridan, WY","Miami, OK","Iron Mountain, MI","McPherson, KS","Kirksville, MO","Ludington, MI","Washington Court House, OH","Hays, KS","Fort Morgan, CO","Van Wert, OH","Weatherford, OK","Mountain Home, ID","Silver City, NM","Elkins, WV","Macomb, IL","North Vernon, IN","Thomaston, GA","Toccoa, GA","The Dalles, OR","Greensburg, IN","Indianola, MS","La Grande, OR","Ottawa, KS","New Ulm, MN","Lexington, NE","Great Bend, KS","Fallon, NV","Altus, OK","Hailey, ID","Steamboat Springs, CO","Moberly, MO","Woodward, OK","Prineville, OR","Hood River, OR","Connersville, IN","Mitchell, SD","Brookings, OR","Liberal, KS","Oskaloosa, IA","Clarksdale, MS","Sterling, CO","Beatrice, NE","Guymon, OK","Storm Lake, IA","Port Lavaca, TX","Vineyard Haven, MA","Parsons, KS","Portales, NM","Los Alamos, NM","Spirit Lake, IA","Spencer, IA","Atchison, KS","Fairfield, IA","Vermillion, SD","Ketchikan, AK"
2000-01-31,62877.00366583397,63387.49414200775,108217.16102898872,69699.54333684428,43290.26426853111,51498.48248064968,94955.72247179585,68505.7815460496,44624.01190646281,78762.94464765549,126596.77684386232,60331.99062916935,164025.09310791577,46370.030300930506,59933.58111550188,126098.35974170508,61622.97247682638,99038.34719705596,38326.39366649318,82751.03159065498,64507.48927318541,41682.55615353651,45151.27549762002,69049.23655942651,41682.4070367852,95959.96654975992,85083.98071273319,34205.446706493705,51501.01735467902,101909.21904269113,77740.1694622358,38661.15670331747,40698.30875272983,,39821.122536481074,163733.3793639751,51067.570395375005,54501.72270115744,75938.01629279718,59700.23949004122,65346.21346676122,17522.46462703611,95740.6294200044,55785.32269252066,51196.02786869263,45098.68219547507,,89505.97900050155,34568.14216002792,42565.3335177208,,53209.1222112097,62155.90118231133,27076.571306728398,100727.64519068418,22224.908961942983,23225.50745412259,74893.0294565291,54219.51458763996,,43831.56759699045,,40408.3320563115,61206.93382457871,42668.02277794365,,,56933.183862610495,44867.30497895949,50341.65808516144,122717.7342528036,32288.4916755089,56401.78892486516,77324.17291821903,49660.30802289712,50990.73817973263,70160.35929640166,,68687.92830958936,34024.71403759336,33830.89485347498,34131.17261351316,59727.75362925957,57317.00455818726,68417.38075888513,77534.24663623839,37633.18036117056,54705.77313095064,36536.837113902766,,40517.8633640717,,,46133.66523534088,37194.02586381429,,47636.57424652153,63960.47653003028,30512.970570315,59182.53016663021,47254.49982009134,,80730.2746074823,27102.725857314585,35948.18302034277,45230.85423997157,42882.10755768353,50729.77609300979,39802.62533611794,119928.92335189744,54578.1099350513,,36870.69951165599,,,,57704.427145223526,,,52069.90598848512,56837.293338062445,155106.24777150777,157961.75145218644,67887.7044897736,36049.11920245509,57010.689826057576,,,,,,76260.4331034154,36842.45788688181,,39459.31759073159,31464.250767432648,54328.27321145278,,,74167.95477035323,,,42694.65035643087,79660.50940529112,67362.49413234483,63673.34381833575,,47953.40073920502,32395.7351117007,95718.72590210132,23253.20653454436,98541.11836268866,44063.53756168772,105157.59656155974,,,,,73378.83038802579,15382.072123419965,21516.47013139064,,32161.036705223672,54836.50549750733,82301.38146980328,35115.52360993106,70210.21327423127,,96166.22719455394,,,100442.7886817458,102863.38202351396,,,43378.05759497881,53654.41151586437,97302.4711216259,,173823.0441642655,49035.741819516814,66333.11281237008,,67810.62954306285,,42971.673636539526,63320.84766537599,25596.230083639075,,29558.77438881805,22609.91874860542,,25519.21107953594,17899.340729622774,,96472.67562472448,45656.662193119104,,69719.47475306435,54214.72752252441,,,86576.45728545882,73283.08938727305,,,,263970.2365766694,57994.50918734546,40026.99266345457,,,,47333.373740110015,,68570.77138524166,,,,,,67780.58234689072,34545.30962217336,,,69943.56079314597,35611.51070631813,,56723.18394341533,86876.28722661635,95921.00059956744,,46243.29440839081,,,,33559.68863940897,,,,68889.97655914984,,,,,,,,,39696.50287641557,41470.48261146229,,112102.325025094,,,,,42620.42394892059,,,21678.84425728474,57596.01060603939,58932.826775465786,24533.63590400818,52910.27545198379,80371.32699201189,,63379.270118365705,,63035.47781852123,38916.29867864875,32656.7082206126,,,,,52268.69697655764,,,,66430.67717283267,24417.33765909232,,30401.97272416762,23191.242514284702,38858.3927674434,,173687.57176746769,,,,26084.00633666604,,27573.42307286969,,,,,89034.56679513828,36581.17761954967,,,45863.74531115781,8178.329967611198,,,,16751.497257776227,,51889.4870887919,59713.63505489391,,,,25645.92417893489,72049.78807816362,,,,28848.691982198987,,,,,,19521.57385431251,50012.75720475354,,72200.0145442169,,,,,57692.76263982517,60860.09748623642,,26839.821222677543,,31548.55299680148,37231.36976913805,,,66164.1409679664,,27075.73753954768,9768.817568398696,35638.03157177774,,63298.5848967191,,34306.41677194169,,24097.937132010327,31333.68574192148,,,31448.559251742718,37992.59249737839,,,,,,,115528.39097760044,,32327.02748789243,,,,35461.51676238074,67281.18785079423,111151.63539422568,,44259.36803420224,,,,20266.139833028195,,62218.55988514837,,,,23307.491879657777,,,,,,,,,,,,,,56305.97239187179,45416.35344699474,,,,125699.06426140715,,39226.39376173853,42205.25141967797,,,43694.65775628825,,66904.80621415806,,57748.29863366675,68435.90540965744,23325.944747247424,,,,84042.97639752025,,11561.750298862416,,,27246.34912806995,29438.03014720636,,,,,,23732.337371643775,,,,45263.036561688365,,,,,,,,,56290.43919817102,,,54849.147595549766,,,,10764.039575576948,,51425.09589525929,,,60302.80203401744,,,46620.220000645175,65838.23363994138,,,,48633.67181616965,,39282.902118928105,54690.44445998589,32969.13152997208,36736.20580350445,43747.89483125372,25664.422243476874,,,,,,,,,,,,,108933.80750153832,,,,40024.40008946628,36873.62279965057,,,,,50058.470147810585,33088.96782124522,,47692.19235166642,,,,,50165.7007705951,,24485.63727067779,,,,,52705.91244904746,28542.2918353811,,,,,,,39687.31220623274,,35385.413846519084,,,13951.013655467832,,63839.1519777579,28848.987803140717,,,,,,54129.323015375696,,,,,,,,,,,,,,,,,19060.12646703111,19483.81113749112,,,,14416.26088270784,,,,,,,,,,,,,30786.14499702335,,,,,,,,49772.15024320824,,,,10917.487873077544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50576.03979447531,,,,,,,31871.42707739363,,,36248.89187516445,,,,,,16735.34560730844,,,,,,,,39998.13964978539,,,,,,,,,,,,,,,,,,5196.701405561732,,77842.2796915017,,4586.007469133625,,82191.26728571988,,,116218.26911993138,,,,29854.36729129026,,,,,196980.1486164625,,,,,,,,,
2000-02-29,63024.06131994466,63686.72145616753,108622.31443329662,69784.22065232994,43360.0242277773,51579.01192262414,94934.432286352,68702.54909170899,44746.3182214933,79077.09984816844,127162.6367073303,60413.76111367966,164691.12230490704,46494.23327928685,59931.71153833167,126500.40687216824,61976.04769277415,99471.57848082233,38340.55266289471,83235.10759250441,64440.75674248996,41740.97483223031,45346.10647992652,69165.09265863139,41627.60235275448,96410.52330099986,85245.3044309653,34219.12466453576,51401.78481375416,102559.7868859172,77777.13840753054,38957.51241676402,40736.84723385432,,39874.25645354007,164412.03206875664,51142.570971960784,54580.58861626603,76367.97188195301,59665.34476092625,65411.50004441767,17546.187147281256,96112.3540062281,55948.86604855044,51317.292170614586,45161.513017653946,,89503.23460698657,34681.571357937486,42589.536822577895,,53132.60151810222,62192.68694180491,27131.28074322999,100898.46824279983,22183.819131357977,23187.29700310334,75157.69771373512,54239.66445714517,,43666.42658710988,,40515.09123865464,61091.74855740581,42720.70392670893,,,57191.84999802778,45008.61519836733,50420.723521173415,123143.8337113084,32323.47224140956,56460.7359232429,77788.88693108934,50050.16570080351,50906.84788887098,70307.48730375708,,68742.41587356667,34022.27980624828,34040.98683413068,34182.10526418189,59895.435160331166,57489.70966108133,68614.9006470134,77531.09268483985,37913.93510377958,54673.77956558345,36603.34670444486,,40628.34246131149,,,46323.57929723995,37265.76425722649,,47920.00703930107,64011.26909609404,30586.266680730598,59212.79719770525,47097.73648123729,,81003.69251914136,27130.78173945688,36012.01404168525,45085.10146938,43330.68048793347,50829.688520217904,39968.02995836493,121454.95620969748,54640.82806938524,,36838.344469218224,,,,57338.5030257825,,,52083.80235661434,56775.14521426562,155587.81162468984,158388.17498098308,67967.7510766439,35999.982467244205,57150.856759893744,,,87706.7226217363,,,76377.60253057405,36802.41162485113,,39744.08997310701,31518.6051620786,53802.68036001736,,,74007.53923669344,,,42716.826713814415,79897.35483431761,67421.10084932981,63864.03137013377,,47832.631887864016,32366.42478063317,95603.80868949003,23262.40720268798,98762.78407460744,43998.45466767982,105635.54382087612,,,,,73436.23981638715,15389.130603741512,21495.9945039212,,31871.489979665603,54910.3585836791,82612.20221165067,35224.77374073432,70301.9443051091,,95851.8782334856,,,101003.18716464646,101605.3677074272,,,43241.46343798163,53760.02516933279,97326.4950341558,,173953.74827095593,49136.68755841305,66207.63748813997,,67174.42098982222,,42975.02643477441,63562.11295273918,25514.774801605847,,29930.002941274568,22614.76720460065,,25593.37873046909,17969.406444745382,,96915.03647466436,45814.88189813527,,69920.32944068284,54099.5268063396,40056.3528618626,,87088.9818457317,73435.55741019841,,,,264428.4861461662,57838.42183598891,39979.4541839318,,,,47272.966287963005,,68421.17936646871,,,,,,66773.87415267632,34557.860176159724,,,70173.73468963058,35717.213983945745,,56381.6658993521,87795.73110785408,95974.15547356912,,46335.58645816066,,,,33520.24773536225,,,,69046.98736721708,,,,,,,,,39520.45090182324,41780.95887999126,,111651.97337094432,,,,,42564.60030932661,,,21558.12637613711,57540.464218664885,58937.49700732616,24581.562051672227,52588.3389259378,79902.76870219095,,63966.30089699684,,63097.63053359154,39040.9929185536,32698.670577061348,,,,,52422.63632810928,,,,66459.19444871295,24464.94134969341,,30526.02260761663,23038.97937371565,38799.162610356536,,174238.7378446448,,,,26149.637542834826,,27511.5247421598,,,,,89515.9134668935,36672.205072115,,,45929.7823470593,8171.910927523669,,,,16813.619520596603,,52277.53354691722,60074.448469612704,,,,25597.70669427543,72334.79271773592,,,,28895.02961978724,,,,,,19577.340240472437,50173.4560421208,,71940.27826454642,,,,,57775.92179470227,60857.81092493081,,27001.54546984363,,31677.859049117757,37181.97930844758,,,66526.24319956347,,26954.580842416723,9705.419330974555,35718.48981232365,,63368.92742197485,,34311.07879601791,,24106.69320522934,31311.184484466576,,,31433.641783226,38024.4736508373,,,,,,,114748.78225154831,,32450.6266337422,,,,35418.96944811379,67830.80162154835,111852.79821551248,,44571.2108682569,,,,20245.793741260397,,62212.60410229524,,,,23399.064315477877,,,,,,,,,,,,,,55976.23151666523,45612.85667949474,,,,127543.45580950048,,39444.84936710197,42273.09187653158,,,43971.06806490559,,67079.28148191326,,57825.15065210684,68402.53166563291,23425.569742841297,,,,84271.17765366487,,11549.356855198554,,,26949.92677334886,29613.825350638464,,,,,,23654.312209471984,,,,45217.401178268905,,,,,,,,,55486.09595294856,,,54953.27208150151,,,,10718.481990444216,,51437.15902454029,,,60689.946105116665,,,46496.96174937356,65869.87442015987,,,,48487.57854777019,,39366.6228787847,54811.948662068375,33050.81993282361,36673.30078492795,44120.231335167264,25624.489586242125,,,,,,,,,,,,,109286.68373952288,,,,40188.256135975,36863.229507829965,,,,,50470.13569310902,33145.58380945779,,47673.45544388588,,,,,50295.448958959576,,24454.358762374293,,,,,52637.437479792,28526.69086314261,,,,,,,39666.728482693725,,35695.04192251827,,,13993.529038449997,,64230.518611408566,29009.99659461701,,,,,,54141.47566327501,,,,,,,,,,,,,,,,,19167.523643053555,19360.847377936225,,,,14373.95663741555,,,,,,,,,,,,,30828.673832072884,,,,,,,,49813.38870823919,,,,10880.4327862625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50963.86584742286,,,43552.1868268309,,,,31639.123820036417,,,36310.03900388915,,,,,,16652.330796803817,,,,,,,,40040.56685118981,,,,,,,,,,,,,,,,,,5215.182762743045,,77923.6320983704,,4626.439727491228,,83044.58177593272,,,116100.1302639782,,,,29980.8997266637,,,,,196475.5584302265,,,,,,,,,
