date,United States,"New York, NY","Los Angeles, CA","Chicago, IL","Dallas, TX","Houston, TX","Washington, DC","Philadelphia, PA","Miami, FL","Atlanta, GA","Boston, MA","Phoenix, AZ","San Francisco, CA","Riverside, CA","Detroit, MI","Seattle, WA","Minneapolis, MN","San Diego, CA","Tampa, FL","Denver, CO","Baltimore, MD","St. Louis, MO","Orlando, FL","Charlotte, NC","San Antonio, TX","Portland, OR","Sacramento, CA","Pittsburgh, PA","Cincinnati, OH","Austin, TX","Las Vegas, NV","Kansas City, MO","Columbus, OH","Indianapolis, IN","Cleveland, OH","San Jose, CA","Nashville, TN","Virginia Beach, VA","Providence, RI","Jacksonville, FL","Milwaukee, WI","Oklahoma City, OK","Raleigh, NC","Memphis, TN","Richmond, VA","Louisville, KY","New Orleans, LA","Salt Lake City, UT","Hartford, CT","Buffalo, NY","Birmingham, AL","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Urban Honolulu, HI","Tulsa, OK","Fresno, CA","Worcester, MA","Omaha, NE","Bridgeport, CT","Greenville, SC","Albuquerque, NM","Bakersfield, CA","Albany, NY","Knoxville, TN","Baton Rouge, LA","McAllen, TX","New Haven, CT","El Paso, TX","Allentown, PA","Oxnard, CA","Columbia, SC","North Port, FL","Charleston, SC","Greensboro, NC","Stockton, CA","Cape Coral, FL","Boise City, ID","Colorado Springs, CO","Little Rock, AR","Lakeland, FL","Akron, OH","Des Moines, IA","Springfield, MA","Ogden, UT","Madison, WI","Winston, NC","Deltona, FL","Syracuse, NY","Provo, UT","Toledo, OH","Wichita, KS","Durham, NC","Augusta, GA","Palm Bay, FL","Jackson, MS","Harrisburg, PA","Spokane, WA","Scranton, PA","Chattanooga, TN","Modesto, CA","Lancaster, PA","Portland, ME","Youngstown, OH","Lansing, MI","Fayetteville, AR","Fayetteville, NC","Lexington, KY","Pensacola, FL","Santa Rosa, CA","Reno, NV","Huntsville, AL","Port St. Lucie, FL","Lafayette, LA","Myrtle Beach, SC","Springfield, MO","Visalia, CA","Killeen, TX","Asheville, NC","York, PA","Vallejo, CA","Santa Maria, CA","Salinas, CA","Salem, OR","Mobile, AL","Reading, PA","Corpus Christi, TX","Brownsville, TX","Manchester, NH","Fort Wayne, IN","Gulfport, MS","Salisbury, MD","Flint, MI","Peoria, IL","Canton, OH","Savannah, GA","Anchorage, AK","Beaumont, TX","Shreveport, LA","Trenton, NJ","Montgomery, AL","Davenport, IA","Tallahassee, FL","Eugene, OR","Naples, FL","Ann Arbor, MI","Ocala, FL","Hickory, NC","Huntington, WV","Fort Collins, CO","Rockford, IL","Lincoln, NE","Gainesville, FL","Boulder, CO","Green Bay, WI","Columbus, GA","South Bend, IN","Spartanburg, SC","Greeley, CO","Lubbock, TX","Clarksville, TN","Roanoke, VA","Evansville, IN","Kingsport, TN","Kennewick, WA","Utica, NY","Hagerstown, MD","Duluth, MN","Olympia, WA","Longview, TX","Wilmington, NC","San Luis Obispo, CA","Crestview, FL","Merced, CA","Waco, TX","Cedar Rapids, IA","Atlantic City, NJ","Bremerton, WA","Sioux Falls, SD","Santa Cruz, CA","Erie, PA","Norwich, CT","Amarillo, TX","Laredo, TX","Tuscaloosa, AL","College Station, TX","Kalamazoo, MI","Lynchburg, VA","Charleston, WV","Yakima, WA","Fargo, ND","Binghamton, NY","Fort Smith, AR","Appleton, WI","Topeka, KS","Macon, GA","Tyler, TX","Barnstable Town, MA","Daphne, AL","Bellingham, WA","Burlington, VT","Rochester, MN","Lafayette, IN","Champaign, IL","Medford, OR","Charlottesville, VA","Lake Charles, LA","Las Cruces, NM","Chico, CA","Hilton Head Island, SC","Athens, GA","Lake Havasu City, AZ","Columbia, MO","Springfield, IL","Houma, LA","Monroe, LA","Elkhart, IN","Johnson City, TN","Yuma, AZ","Gainesville, GA","Jacksonville, NC","Florence, SC","Hilo, HI","St. Cloud, MN","Racine, WI","Bend, OR","Saginaw, MI","Warner Robins, GA","Terre Haute, IN","Torrington, CT","Punta Gorda, FL","Billings, MT","Redding, CA","Kingston, NY","Panama City, FL","Joplin, MO","Dover, DE","El Centro, CA","Jackson, TN","Yuba City, CA","Bowling Green, KY","St. George, UT","Muskegon, MI","Abilene, TX","Iowa City, IA","Auburn, AL","Midland, TX","Bloomington, IL","Hattiesburg, MS","Oshkosh, WI","Eau Claire, WI","Greenville, NC","Burlington, NC","Waterloo, IA","Coeur d'Alene, ID","East Stroudsburg, PA","Pueblo, CO","Blacksburg, VA","Wausau, WI","Kahului, HI","Janesville, WI","Tupelo, MS","Bloomington, IN","Odessa, TX","Jackson, MI","State College, PA","Sebastian, FL","Madera, CA","Decatur, AL","Chambersburg, PA","Vineland, NJ","Idaho Falls, ID","Grand Junction, CO","Elizabethtown, KY","Niles, MI","Monroe, MI","Santa Fe, NM","Concord, NH","Alexandria, LA","Traverse City, MI","Bangor, ME","Homosassa Springs, FL","Hanford, CA","Jefferson City, MO","Florence, AL","Dothan, AL","London, KY","Albany, GA","Sioux City, IA","Wichita Falls, TX","Texarkana, TX","Valdosta, GA","Logan, UT","Flagstaff, AZ","Rocky Mount, NC","Pottsville, PA","Dalton, GA","Lebanon, PA","Morristown, TN","Winchester, VA","Wheeling, WV","Morgantown, WV","La Crosse, WI","Napa, CA","Rapid City, SD","Sumter, SC","Eureka, CA","Springfield, OH","Harrisonburg, VA","Battle Creek, MI","Sherman, TX","Manhattan, KS","Carbondale, IL","Johnstown, PA","Jonesboro, AR","Bismarck, ND","Hammond, LA","Pittsfield, MA","Mount Vernon, WA","Jamestown, NY","The Villages, FL","Albany, OR","Glens Falls, NY","Lawton, OK","Cleveland, TN","Sierra Vista, AZ","Ames, IA","Mansfield, OH","Staunton, VA","Augusta, ME","Altoona, PA","New Bern, NC","Farmington, NM","St. Joseph, MO","San Angelo, TX","Wenatchee, WA","Owensboro, KY","Holland, MI","Lumberton, NC","Lawrence, KS","Goldsboro, NC","Watertown, NY","Sheboygan, WI","Weirton, WV","Missoula, MT","Bozeman, MT","Anniston, AL","Beckley, WV","Williamsport, PA","Brunswick, GA","California, MD","Twin Falls, ID","Cookeville, TN","Muncie, IN","Michigan City, IN","Roseburg, OR","Lewiston, ME","Longview, WA","Ogdensburg, NY","Kankakee, IL","Bluefield, WV","Show Low, AZ","Richmond, KY","Tullahoma, TN","Whitewater, WI","Ithaca, NY","Grand Forks, ND","Decatur, IL","LaGrange, GA","Bay City, MI","Fond du Lac, WI","Gettysburg, PA","Gadsden, AL","Kalispell, MT","Danville, VA","Mankato, MN","Lima, OH","Salem, OH","Truckee, CA","Sebring, FL","Cheyenne, WY","Hot Springs, AR","Adrian, MI","Shelby, NC","Dubuque, IA","Meridian, MS","Pinehurst, NC","Paducah, KY","Victoria, TX","Rome, GA","Sevierville, TN","Moses Lake, WA","Ashtabula, OH","Cape Girardeau, MO","Albertville, AL","Fairbanks, AK","Brainerd, MN","Cumberland, MD","Ocean City, NJ","Corvallis, OR","Pocatello, ID","Corning, NY","New Philadelphia, OH","Sunbury, PA","Ukiah, CA","Hermiston, OR","Clarksburg, WV","Parkersburg, WV","Beaver Dam, WI","Pine Bluff, AR","Grants Pass, OR","Cullman, AL","Lufkin, TX","Zanesville, OH","New Castle, PA","Oak Harbor, WA","Orangeburg, SC","Watertown, WI","Meadville, PA","Elmira, NY","Great Falls, MT","Laurel, MS","Russellville, AR","Indiana, PA","Midland, MI","Kokomo, IN","Bloomsburg, PA","Opelousas, LA","Helena, MT","Key West, FL","Talladega, AL","Stillwater, OK","Columbus, IN","Athens, TX","Centralia, WA","Manitowoc, WI","Hinesville, GA","DuBois, PA","Warsaw, IN","Plattsburgh, NY","Statesboro, GA","Casper, WY","Wilson, NC","Glenwood Springs, CO","Seneca, SC","Minot, ND","Olean, NY","Chillicothe, OH","Searcy, AR","Grand Island, NE","Port Angeles, WA","Auburn, NY","Huntsville, TX","Keene, NH","Heber, UT","Quincy, IL","Sandusky, OH","Findlay, OH","Frankfort, KY","Danville, IL","Aberdeen, WA","Portsmouth, OH","Somerset, PA","Wisconsin Rapids, WI","Jefferson, GA","Kapaa, HI","Palatka, FL","Gallup, NM","Hobbs, NM","Shawnee, OK","Mount Airy, NC","Stevens Point, WI","Greeneville, TN","Greenwood, SC","Lake City, FL","Klamath Falls, OR","Morehead City, NC","Clearlake, CA","Alamogordo, NM","Roanoke Rapids, NC","Farmington, MO","Muskogee, OK","Marion, IN","Faribault, MN","Richmond, IN","Marquette, MI","North Wilkesboro, NC","Mount Pleasant, MI","Rio Grande City, TX","Marion, OH","Baraboo, WI","Red Bluff, CA","Marinette, WI","Roswell, NM","Shelton, WA","Dublin, GA","Nacogdoches, TX","Somerset, KY","Coos Bay, OR","Forest City, NC","Martinsville, VA","Rexburg, ID","Lewiston, ID","Laconia, NH","Georgetown, SC","Athens, OH","Sanford, NC","Enid, OK","Mount Vernon, OH","Walla Walla, WA","Albemarle, NC","Hutchinson, KS","Hudson, NY","Starkville, MS","Carlsbad, NM","Gillette, WY","Sturgis, MI","Rutland, VT","Crossville, TN","Sayre, PA","Salina, KS","Marietta, OH","Fergus Falls, MN","Barre, VT","Fremont, OH","Oneonta, NY","Columbus, MS","Norwalk, OH","Batavia, NY","Ardmore, OK","Palestine, TX","Fort Madison, IA","Charleston, IL","Fernley, NV","Carson City, NV","Eagle Pass, TX","Calhoun, GA","Cullowhee, NC","Kearney, NE","Fairmont, WV","Ontario, OR","Gaffney, SC","Picayune, MS","Sterling, IL","Branson, MO","Cedar City, UT","Waycross, GA","Oxford, MS","Jasper, IN","Edwards, CO","Durango, CO","Kinston, NC","Sonora, CA","Tiffin, OH","Batesville, AR","Point Pleasant, WV","Elko, NV","Danville, KY","Glasgow, KY","St. Marys, GA","Boone, NC","Warrensburg, MO","Gloversville, NY","Fort Leonard Wood, MO","Poplar Bluff, MO","Elizabeth City, NC","Payson, AZ","Athens, TN","Enterprise, AL","Ashland, OH","Scottsboro, AL","Milledgeville, GA","Kerrville, TX","Bartlesville, OK","Platteville, WI","Corsicana, TX","Greenville, OH","Rochelle, IL","Douglas, GA","Oil City, PA","Mason City, IA","Jacksonville, TX","Galesburg, IL","Pahrump, NV","Paris, TX","Winona, MN","Newport, OR","Morgan City, LA","Shelbyville, TN","Amsterdam, NY","Ozark, AL","Alice, TX","Gardnerville Ranchos, NV","Fort Polk South, LA","Ca-¦on City, CO","Natchez, MS","New Castle, IN","Clovis, NM","Norfolk, NE","Cadillac, MI","Ruston, LA","Sidney, OH","Pullman, WA","Malone, NY","Del Rio, TX","Blackfoot, ID","Red Wing, MN","Nogales, AZ","Tahlequah, OK","Kendallville, IN","Montrose, CO","Cortland, NY","Mount Sterling, KY","Clinton, IA","Sandpoint, ID","Bardstown, KY","Wapakoneta, OH","Plymouth, IN","Lewistown, PA","Bemidji, MN","Bellefontaine, OH","Seymour, IN","Burley, ID","Durant, OK","Moultrie, GA","Bogalusa, LA","Cornelia, GA","Hillsdale, MI","Thomasville, GA","Paragould, AR","Greenville, MS","Burlington, IA","Madisonville, KY","Menomonie, WI","Shawano, WI","Vicksburg, MS","Bedford, IN","Washington, NC","Freeport, IL","Harrison, AR","Rolla, MO","Coldwater, MI","Marion, NC","Huntingdon, PA","Ellensburg, WA","Ponca City, OK","Lawrenceburg, TN","McAlester, OK","Mount Pleasant, TX","Willmar, MN","Rockingham, NC","Muscatine, IA","Lewisburg, PA","Auburn, IN","Duncan, OK","Sedalia, MO","Cedartown, GA","Henderson, NC","Aberdeen, SD","Rock Springs, WY","Garden City, KS","Stephenville, TX","Celina, OH","Wilmington, OH","Bucyrus, OH","Alma, MI","El Campo, TX","Mountain Home, AR","Gainesville, TX","Tifton, GA","Blytheville, AR","McMinnville, TN","Astoria, OR","Bradford, PA","Espa-¦ola, NM","McComb, MS","Big Stone Gap, VA","Marshalltown, IA","Big Rapids, MI","Austin, MN","Selinsgrove, PA","West Plains, MO","Okeechobee, FL","Houghton, MI","Moscow, ID","Clewiston, FL","Riverton, WY","El Dorado, AR","Selma, AL","Pittsburg, KS","Hannibal, MO","Warren, PA","Alexandria, MN","Urbana, OH","Greenwood, MS","Cambridge, OH","Williston, ND","Defiance, OH","Sikeston, MO","Safford, AZ","Jacksonville, IL","Ada, OK","Brownwood, TX","Crawfordsville, IN","Logansport, IN","Scottsbluff, NE","Natchitoches, LA","Newberry, SC","Lock Haven, PA","Centralia, IL","Easton, MD","Owatonna, MN","Mount Vernon, IL","Laramie, WY","Murray, KY","Fremont, NE","Bennington, VT","Sault Ste. Marie, MI","Campbellsville, KY","Dyersburg, TN","Escanaba, MI","Mayfield, KY","Kill Devil Hills, NC","Sulphur Springs, TX","Hutchinson, MN","Coshocton, OH","Huntington, IN","DeRidder, LA","Vincennes, IN","Bay City, TX","North Platte, NE","Peru, IN","Pontiac, IL","Lebanon, MO","Newport, TN","Decatur, IN","Vidalia, GA","Brenham, TX","Vernal, UT","Ottumwa, IA","Butte, MT","Corinth, MS","Brookhaven, MS","Emporia, KS","Jackson, WY","Big Spring, TX","Effingham, IL","Dodge City, KS","Watertown, SD","Angola, IN","Dixon, IL","Laurinburg, NC","Taos, NM","Brookings, SD","Americus, GA","Columbus, NE","Taylorville, IL","Arcadia, FL","Lewisburg, TN","Seneca Falls, NY","Dickinson, ND","Washington, IN","Troy, AL","Malvern, AR","Frankfort, IN","Madison, IN","Brevard, NC","Susanville, CA","Martin, TN","Plainview, TX","Dayton, TN","Jackson, OH","Cambridge, MD","Paris, TN","Juneau, AK","Coffeyville, KS","Las Vegas, NM","Berlin, NH","Cleveland, MS","Hastings, NE","Beeville, TX","Kingsville, TX","Wabash, IN","Breckenridge, CO","Albert Lea, MN","Sheridan, WY","Union City, TN","Miami, OK","Iron Mountain, MI","Jesup, GA","McPherson, KS","Kirksville, MO","Ludington, MI","Bainbridge, GA","Alpena, MI","Washington Court House, OH","Hays, KS","Fort Morgan, CO","Van Wert, OH","Kennett, MO","Weatherford, OK","Mountain Home, ID","Mineral Wells, TX","Lincoln, IL","Silver City, NM","Elkins, WV","Macomb, IL","Camden, AR","Crescent City, CA","North Vernon, IN","Thomaston, GA","Grants, NM","Bennettsville, SC","Fredericksburg, TX","Toccoa, GA","The Dalles, OR","Greensburg, IN","Indianola, MS","La Grande, OR","Ottawa, KS","New Ulm, MN","Lexington, NE","Great Bend, KS","Spearfish, SD","Wauchula, FL","Marshall, MN","Deming, NM","Mexico, MO","Fallon, NV","Altus, OK","Uvalde, TX","Hailey, ID","Steamboat Springs, CO","Summerville, GA","Moberly, MO","Middlesborough, KY","Woodward, OK","Prineville, OR","Hood River, OR","Forrest City, AR","Connersville, IN","Mitchell, SD","Marshall, MO","Brookings, OR","Yankton, SD","Wahpeton, ND","Magnolia, AR","Elk City, OK","Liberal, KS","Worthington, MN","Oskaloosa, IA","Pampa, TX","Clarksdale, MS","Sterling, CO","Beatrice, NE","Jamestown, ND","Levelland, TX","Grenada, MS","Maryville, MO","Arkadelphia, AR","Dumas, TX","Guymon, OK","Borger, TX","Pierre, SD","Huron, SD","Storm Lake, IA","Cordele, GA","Evanston, WY","Raymondville, TX","Port Lavaca, TX","Othello, WA","Vineyard Haven, MA","Parsons, KS","Price, UT","Portales, NM","Los Alamos, NM","Hereford, TX","Andrews, TX","Spirit Lake, IA","Fitzgerald, GA","Winnemucca, NV","Maysville, KY","Snyder, TX","Helena, AR","Spencer, IA","Atchison, KS","Fairfield, IA","Vermillion, SD","Sweetwater, TX","Pecos, TX","Zapata, TX","Ketchikan, AK","Craig, CO","Vernon, TX","Lamesa, TX"
2000-01-31,116158.74119205348,189174.7503115369,227805.133377966,145453.57212736708,131047.22581238096,119115.06475485284,176874.6875789701,116677.9491490974,105938.18570943388,143017.28118021687,215184.7844259161,145122.34306197552,280427.82541527745,138115.2407699303,119708.6633039623,223384.48898613208,145151.73627189902,219063.8897650216,98047.3291311844,194083.8020032646,135559.5841126862,107083.88914685404,118124.33081967269,137083.00359305943,109039.99034812798,175950.78928856345,168308.39928240055,78854.23203088429,119345.72268465684,173587.01656568106,162254.61694214836,107672.22258269682,125115.65704816612,,117196.32368281964,377441.0607302242,131340.14766925326,117038.68711731509,141432.15128412587,108517.9060136186,144351.0771364483,85282.8803404985,165760.73063428455,109007.3553565619,120339.56236517566,106742.22444947068,112547.19617156124,171902.78779495147,154909.88086558355,90413.41680079978,103438.8157911863,102767.09683525308,112607.99299178756,119156.56244866768,214569.81126271855,93103.87150283383,110369.03223076407,162989.17563958466,118923.8702340763,249506.2987242044,108598.35881458982,,98520.55899623244,115051.20932845052,101473.6238738608,,,149008.35386944615,93392.03590366144,112411.45766810022,260045.31162615627,105437.96055283246,127535.1808949334,128499.51202229188,105412.74033805796,160050.68089941915,131860.86899205713,,164025.06403117403,96110.58354615346,90821.50128960598,107329.81860884122,104351.33504139734,130945.73332482576,161525.74708889655,142821.46513214146,105996.08574481876,100915.30313289438,78121.14725737629,,85663.92979368473,,155435.2674541578,87724.73779378929,107956.52451215846,,112645.40651969136,125545.8062866052,74791.4621615777,102621.9816956455,146844.58651809377,,131784.83813003803,75140.86338323458,91930.38055124012,112803.77932126788,104642.29605964891,115180.7747910079,100894.29767295287,249169.6547238685,179670.21289781173,,104781.616018017,,,,102901.13682966336,,110577.41717584594,116616.82373952105,194383.55353367247,242913.9586378048,245688.0451574285,149447.40355414536,83936.71947476894,99114.31686957464,,,149749.8691406656,,,121058.87681608256,78663.17372187538,,92722.9046922949,105174.0860592592,133221.4977190963,,,142957.1826284956,103924.94383893078,,103749.11277323964,153140.77354998456,171593.92366032884,177986.19586306327,,84701.12998218872,65781.92343376623,189550.2129547298,78624.90757363167,124248.3890762629,100410.06961367153,237439.95630005628,,123074.68080213333,,,168331.99388746408,74346.95393835052,109516.59871492189,,93702.3835132653,85197.75309278646,133989.1229646341,62292.48029541112,127686.80693081857,,151715.68044115326,75392.79681313167,,202573.8435345478,132091.3199816624,,,108577.91625741353,107408.16750272982,154201.77952656473,,283620.1360407595,83845.5316396932,151700.49278695302,,,96970.81704742485,,117001.76737350486,105160.4609601242,66839.35625054661,,,67626.2485794625,76761.05420209256,,71110.07242141131,76825.32328214003,,194511.41503042565,126634.99267831628,,132168.17792847878,120960.58218422084,102081.74904997608,,148780.79396461288,123170.55067962484,,,,176515.56646330364,123944.26910276528,98375.1562862067,,,,60350.10630422846,,78304.26671519622,,135152.30446469042,,,,,,151558.82319489497,76123.8025494926,106574.942273336,,146534.8187944713,86948.98272874198,,105491.94685927327,117454.62738378507,104851.06555294555,,,,86573.4817204139,,89360.55799085872,,79673.6161142254,,,121256.52225323526,,119469.71427000084,,,,,,,,,107991.89583816475,81993.0933963905,,167833.3816819445,,,,,,,106961.02065440618,,,,91201.66985604774,110230.2406038736,142083.09887208292,98017.93257643627,102573.49860321791,149327.6659474742,,124940.66889587344,75082.76188799569,109767.28259022011,80559.13882372809,85739.74316263183,,,,,59169.31909897644,82179.85016239446,69483.85510445871,,70741.79933638091,111351.34691056458,,148405.7261278242,78951.57666647629,,77530.3237333212,,83386.61805761175,113130.54566112414,49943.28192960261,98220.75258417704,,235659.3515244689,,,,75867.15816236514,,77120.91643991628,,,,,80626.05577212642,,,124179.288601527,155489.693970289,52845.8335419609,125619.33267827862,,79330.53531414014,84919.45957627076,86879.01686344999,,,83760.14402011017,,83530.68904894005,69950.75016096325,95056.73478879548,,,,,82637.2224001689,118763.47341463582,,,78764.71618523117,49752.44180203523,,,,,,49101.04091573792,94577.1859278664,116675.21195298972,159592.76362772306,,84255.57435904315,,,99828.808948026,87653.99803974766,,43681.92542401204,,56389.67585951442,87730.07331230247,98687.58712805812,78109.76829720418,,88449.76618350293,,65916.13309292812,63763.28704784516,86310.89358127213,,97398.94133289052,,,65376.24416863015,,79673.35239564432,68558.31276516768,,,,83260.91315041688,87858.33008249229,69254.1248406657,,,,67997.8877340783,,75725.2818454986,100437.07206701554,,68399.18132898297,,,,,64237.90611365262,147079.3307405625,176856.73332594594,,71767.78828471551,110013.6473706535,,,,51816.412861245546,66968.94203724786,,40835.04427806589,117406.73142622902,,86822.15947553955,69121.0046109363,,,,,50722.39115029403,55557.854815160405,,,75479.02533945658,,99057.24592343668,,96731.15197850928,,,,,87838.23405099811,,,,103135.25005682532,112851.06314068302,41966.87211526992,108359.34650620764,82657.40060323883,,,,170474.31242214807,,,49075.642447414015,84480.56844648684,85255.44698371564,,,57793.225872562536,,100692.15828189925,,,103929.98598497496,118011.4201752629,92463.08184552022,41462.70189394842,,,,,,126961.65614098296,,,,54235.005845386506,,,56429.606102416365,53868.20986432824,75015.41732612795,76404.20930176246,128548.98664011182,,,37497.99130032787,,59956.61263444945,,,,83093.25071213125,86241.5340693986,,,,,,66622.32859137213,,,68115.53279281248,,44130.120219070246,,61571.615885386746,71164.47497388754,,,107364.30247137946,,,103708.71953880356,64138.07019238664,,124157.11958733245,,,98896.13470137853,,,,95481.49624185002,92020.7008601724,89174.43652328695,,,84511.72504535405,,106298.51580414368,97745.9512219981,53124.92935647936,,75956.88622866773,80483.41588581816,53366.75114195411,,,,,147693.53613852314,,,,,,79218.04782917551,,,,,,52025.16465252119,,,267563.1824681653,,,,74679.7013194114,58322.80594264217,61537.59387143502,,71962.91529602277,62425.40338522255,88067.8230272386,133115.6938757412,,55912.8784347794,,,,81927.69647925458,,,,,,,60390.71793881404,,,97649.0021328092,,68314.23535498885,40340.6578026928,,,,,,,132552.03144333072,,91337.23658741143,57587.18321743688,,,209221.63847457035,,,,,,,,88140.69380366983,91526.33533090704,,55024.80161770759,,,,71495.86381603449,67021.99118550352,,125466.5128345266,64294.25115355532,72958.94202811418,,,90018.82247140424,,90373.65657344952,,,,,,67004.27324722859,57020.41939408521,,,,84113.3202703927,67873.45507111563,,,59394.1486285231,,,,,77738.11533772801,,74778.67653502159,,96689.9186097722,,,,44511.69604575317,66514.13410703653,57100.49890536784,,,,,,,47753.10482954765,52824.50472175596,54159.39686399115,58094.05223214783,,,,,,,,,,89830.14776874884,,96416.33695461716,43768.18691957291,71253.67498100146,,,,,,,,69213.27579469005,,,75135.51599554914,69107.33106404144,,53580.85277889929,,,35215.431065924946,,,,,97590.55032428836,,66380.6682296572,,89745.11302186054,,92407.14102058084,,53212.0022929668,,,,,,,,,181244.62510315527,,,,23237.182890726097,,109320.85414970155,,,86154.13292081008,,,,,,,,,,,,,72323.03665640477,,48241.82633360908,,62059.35493323088,,,,,,,,,,,,,,,51497.4158052527,,,70128.58849516738,79216.5651329447,,60654.4064490665,79039.38459592855,70542.72740167739,,,,50447.88532762927,,,,,69932.85392219586,,65402.50331304527,59128.19065030359,70129.80032511048,72798.31427453033,,,,63971.67996670048,,,,,,,,,68694.84879928942,32827.11317301967,,71329.23171734417,,,100210.19049455452,87934.99375229976,61332.6793393374,88058.56683397978,,,65909.301894335,,63767.19543430104,,,,,,59086.880083497446,49413.391992212615,,,51732.224192885136,,,,60527.08520767995,,,,,,,,,,58685.93890978763,,,,,39986.33066329829,,,191117.48409263065,54939.586258018906,,,52759.74532562157,84293.21611689057,169246.426414778,44620.8394858277,,,,135504.55377035713,,,62304.69906834488,79311.75819782961,,,,,,84610.71905798989,,,,,,67390.60959074135,,,,,,64520.52571649275,55739.17523678956,,,,,302551.619101176,,,,,,,,48253.25842370139,,,,,,,,,,,,,97554.6233124713,,
